x,y,U,V,urms,vrms,uv
0.01,0.47601,1.6195,0.0015686,1.2201,0.75373,-0.60766
0.01,0.48796,1.632,0.0017528,1.1977,0.75038,-0.59483
0.01,0.5,1.6447,0.0016406,1.1804,0.74539,-0.59517
0.01,0.51214,1.6571,0.0013655,1.1742,0.74012,-0.57088
0.01,0.52438,1.6701,0.00096254,1.1617,0.73357,-0.54069
0.01,0.5367,1.6834,0.00067526,1.1388,0.72998,-0.52029
0.01,0.54912,1.6955,0.0011522,1.1214,0.72755,-0.50343
0.01,0.56163,1.7082,0.001718,1.1041,0.72632,-0.49311
0.01,0.57422,1.7208,0.0023678,1.0843,0.71717,-0.48166
0.01,0.5869,1.732,0.0030765,1.0681,0.70067,-0.47375
0.01,0.59965,1.7422,0.0032744,1.058,0.68968,-0.46091
0.01,0.61248,1.7527,0.0031358,1.0498,0.6843,-0.4432
0.01,0.62539,1.763,0.0029524,1.0411,0.67622,-0.43102
0.01,0.63838,1.7734,0.0030538,1.0331,0.66574,-0.42494
0.01,0.65143,1.7847,0.0033876,1.0253,0.65447,-0.41283
0.01,0.66455,1.7957,0.0035953,1.0166,0.64698,-0.39279
0.01,0.67773,1.8076,0.0032246,0.99518,0.64192,-0.37614
0.01,0.69098,1.8194,0.0025509,0.96548,0.63507,-0.36591
0.01,0.70429,1.831,0.0017748,0.9417,0.62818,-0.36532
0.01,0.71766,1.8421,0.0011824,0.919,0.62401,-0.36296
0.01,0.73108,1.8521,0.00091771,0.904,0.61844,-0.35356
0.01,0.74455,1.8613,0.00091753,0.89345,0.60811,-0.34194
0.01,0.75808,1.871,0.00060118,0.87927,0.59846,-0.33188
0.01,0.77165,1.881,0.0002667,0.85658,0.59085,-0.31398
0.01,0.78526,1.8904,-0.00020485,0.83409,0.58839,-0.28978
0.01,0.79892,1.8992,-0.00058727,0.81279,0.58775,-0.26861
0.01,0.81262,1.9078,-0.00038724,0.7892,0.58544,-0.25098
0.01,0.82635,1.9162,0.00019512,0.76473,0.57899,-0.23754
0.01,0.84012,1.9242,0.00066193,0.74759,0.57226,-0.21594
0.01,0.85392,1.9312,0.00098488,0.72866,0.56586,-0.17406
0.01,0.86774,1.9372,0.0010815,0.71177,0.5628,-0.14856
0.01,0.8816,1.9425,0.00098793,0.69459,0.56162,-0.13816
0.01,0.89547,1.9472,0.0005523,0.68224,0.55588,-0.12695
0.01,0.90937,1.9513,-3.9426e-05,0.67474,0.54905,-0.11394
0.01,0.92328,1.9551,-0.00056192,0.66617,0.5449,-0.099579
0.01,0.93721,1.9589,-0.00076635,0.65736,0.54219,-0.085144
0.01,0.95115,1.9622,-0.00074583,0.64981,0.54115,-0.073152
0.01,0.9651,1.9649,-0.00076928,0.64309,0.54306,-0.057553
0.01,0.97906,1.9667,-0.00057843,0.64115,0.5459,-0.037263
0.01,0.99302,1.9676,-0.00019575,0.64046,0.54898,-0.012178
0.01,1.007,1.9671,0,0.64039,0.5497,0
0.01,1.0209,1.9666,-0.00038852,0.64112,0.5474,0.025109
0.01,1.0349,1.9653,-0.0007023,0.64157,0.54448,0.048034
0.01,1.0488,1.963,-0.00074526,0.64628,0.54184,0.066077
0.01,1.0628,1.96,-0.0007312,0.654,0.5412,0.07932
0.01,1.0767,1.9565,-0.00068006,0.66162,0.54358,0.092092
0.01,1.0906,1.9526,-0.00029516,0.67105,0.54664,0.10695
0.01,1.1045,1.9487,0.00030479,0.67846,0.5522,0.12053
0.01,1.1184,1.9444,0.00085014,0.68778,0.55936,0.13312
0.01,1.1323,1.9393,0.0011188,0.7031,0.5624,0.14242
0.01,1.1461,1.9337,0.0011198,0.72039,0.56379,0.15857
0.01,1.1599,1.9273,0.00089627,0.73834,0.56891,0.19518
0.01,1.1736,1.9197,0.0005326,0.75597,0.5754,0.22941
0.01,1.1874,1.9115,-4.0113e-05,0.77649,0.58263,0.24388
