x,y,U,V,W,urms,vrms,wrms,uv,uw,vw
0,1.9912,1.9208e-06,8.8233e-25,4.9623e-08,0.0050507,0.00098681,0.0035975,-4.7585e-09,2.8701e-09,1.3766e-09
0,1.9921,2.4211e-06,-5.0701e-22,8.2451e-09,0.00501,0.00085892,0.0035687,1.0997e-09,3.8947e-09,1.0329e-09
0,1.993,1.6386e-06,-9.9262e-23,-1.9833e-08,0.0049597,0.00073958,0.0035318,4.9777e-09,4.5885e-09,8.3412e-10
0,1.9938,2.1697e-06,3.6752e-22,-3.594e-08,0.0048928,0.0006289,0.0034853,7.0756e-09,5.0536e-09,6.6236e-10
0,1.9945,1.4205e-06,1.3301e-22,-4.4134e-08,0.0048034,0.00052685,0.0034219,7.6982e-09,5.3253e-09,5.0846e-10
0,1.9952,1.9703e-06,-3.5187e-22,-4.0424e-08,0.0046824,0.0004337,0.0033377,7.2061e-09,5.5322e-09,3.535e-10
0,1.9959,1.2644e-06,-5.0293e-23,-4.1398e-08,0.0045222,0.0003496,0.0032247,6.0162e-09,5.5637e-09,2.2395e-10
0,1.9965,1.8328e-06,-6.23e-23,-3.4826e-08,0.0043136,0.00027492,0.0030783,4.5218e-09,5.263e-09,1.281e-10
0,1.9971,1.1699e-06,1.5772e-23,-3.2742e-08,0.0040502,0.00020981,0.0028921,3.07e-09,4.7422e-09,6.8022e-11
0,1.9976,1.7286e-06,1.0996e-23,-2.6018e-08,0.0037274,0.00015449,0.002664,1.8563e-09,4.055e-09,3.2699e-11
0,1.998,1.1266e-06,-9.871e-24,-2.2937e-08,0.0033459,0.00010885,0.0023929,9.802e-10,3.2594e-09,1.626e-11
0,1.9984,1.6441e-06,-2.7223e-23,-1.9023e-08,0.0029109,7.267e-05,0.0020837,4.3394e-10,2.4418e-09,7.9215e-12
0,1.9988,1.1346e-06,-6.0108e-24,-1.6394e-08,0.0024351,4.5292e-05,0.0017443,1.5096e-10,1.68e-09,3.6149e-12
0,1.9991,1.5482e-06,1.1853e-23,-1.2258e-08,0.0019369,2.5854e-05,0.0013886,3.3151e-11,1.0399e-09,1.541e-12
0,1.9994,1.199e-06,1.2091e-23,-8.8105e-09,0.0014417,1.308e-05,0.0010342,-1.1622e-13,5.6022e-10,5.3368e-13
0,1.9996,1.5245e-06,-1.2339e-24,-5.7656e-09,0.00097778,5.6013e-06,0.00070187,-3.2901e-12,2.4954e-10,1.6322e-13
0,1.9998,1.3001e-06,-1.4269e-24,-3.3283e-09,0.00057601,1.8269e-06,0.00041364,-1.1025e-12,8.2727e-11,2.6225e-14
0,1.9999,1.0176e-06,-2.4298e-25,-1.5785e-09,0.00026467,3.9641e-07,0.00019016,-1.0641e-13,1.645e-11,4.1254e-15
0,2,3.3364e-07,3.7159e-27,-3.8507e-10,6.7628e-05,2.3469e-08,4.8593e-05,-2.5072e-15,1.0458e-12,1.7098e-17
0,2,-3.6349e-16,1.5999e-34,3.1965e-19,3.4178e-14,1.1516e-16,1.4153e-15,7.6626e-34,7.9675e-32,1.56e-34
