x,y,z,U,V,W,urms,vrms,wrms,uv,uw,vw
3.4,0.038738,0.31667,0.00066624,-0.00045106,-0.00069793,0.24131,0.11102,0.15244,0.0056303,0.0038612,-0.0059252
3.4,0.086455,0.31667,0.73945,-0.072609,0.0018285,1.6304,0.87314,1.1323,0.76783,-0.088417,0.28258
3.4,0.15195,0.31667,1.0994,-0.054734,0.015783,1.4228,0.93719,1.1225,0.84863,-0.14192,-0.093935
3.4,0.23396,0.31667,1.3116,-0.024408,0.009378,1.4209,0.88687,0.995,0.86375,0.03559,-0.024284
3.4,0.33087,0.31667,1.4737,-0.016962,0.0025398,1.3171,0.83946,0.93274,0.80345,0.14177,-0.0076305
3.4,0.44081,0.31667,1.5938,-0.011751,-0.010744,1.2084,0.8033,0.87513,0.66803,0.10297,0.0068932
3.4,0.56163,0.31667,1.7213,-0.0078824,-0.0094965,1.0704,0.69893,0.79433,0.49001,0.057919,-0.01675
3.4,0.69098,0.31667,1.8275,-0.0018509,-0.0030806,0.93622,0.61677,0.67626,0.37808,0.041154,-0.018503
3.4,0.82635,0.31667,1.9185,-0.00043468,-0.00021872,0.79358,0.53329,0.55853,0.22119,0.0032387,-0.012537
3.4,0.9651,0.31667,1.9655,0.0016471,0.0011254,0.62436,0.5118,0.47579,0.052652,-0.0015088,-0.021279
3.4,1.1045,0.31667,1.9491,-0.00089373,-0.0012214,0.70098,0.51788,0.49369,-0.11671,0.014707,-0.01028
3.4,1.2419,0.31667,1.8816,0.0010976,-0.0014002,0.85776,0.57155,0.61837,-0.28119,0.042699,0.025476
3.4,1.3746,0.31667,1.7831,0.00454,-0.0052589,1.0181,0.67529,0.70991,-0.44352,0.095894,0.026449
3.4,1.5,0.31667,1.6654,0.011517,-0.0044227,1.1192,0.7599,0.80574,-0.57949,0.048793,-0.036093
3.4,1.6157,0.31667,1.5455,0.014108,-0.0027531,1.2373,0.81764,0.88904,-0.7456,0.062105,0.0045027
3.4,1.7193,0.31667,1.4058,0.015811,0.0041622,1.3495,0.84947,0.99943,-0.81714,0.047033,-0.037234
3.4,1.809,0.31667,1.2201,0.038101,0.022992,1.4509,0.90485,1.0645,-0.89545,0.093235,-0.064621
3.4,1.8829,0.31667,0.97591,0.064456,0.023611,1.4575,0.92509,1.1452,-0.71027,-0.11912,-0.16281
3.4,1.9397,0.31667,0.28117,0.084267,-0.09233,1.3264,0.85434,1.0747,-1.1419,0.76205,0.98867
3.4,1.9781,0.31667,0.00060396,-0.00013454,-0.00011929,0.067834,0.047734,0.081602,-0.00019964,0.0011903,-0.0021886
3.4,1.9976,0.31667,0.00034998,-6.7583e-06,-0.00010126,0.044947,0.002937,0.048906,3.2836e-06,0.00053425,-7.7935e-05
3.5,0,0.31667,2.9271e-15,-4.4955e-18,-1.7774e-18,2.1345e-13,7.8696e-16,1.0801e-14,1.6224e-30,-1.0397e-28,4.903e-31
3.5,0.0097319,0.31667,-0.00015365,-1.9149e-05,0.00017249,0.050288,0.010144,0.033438,0.00019427,-0.00033926,-6.8463e-05
3.5,0.038738,0.31667,-0.00013072,-0.00021188,0.00034828,0.22802,0.055719,0.049677,0.0016962,-9.2378e-05,-0.00091015
3.5,0.086455,0.31667,0.64728,-0.073279,0.007278,1.9714,0.7278,1.014,0.33512,0.0025801,0.18841
3.5,0.15195,0.31667,1.1282,-0.047339,0.0036794,1.4293,0.89552,1.1004,0.76218,-0.067137,-0.039435
3.5,0.23396,0.31667,1.3185,-0.020232,0.0074025,1.4246,0.86933,1.0065,0.92747,0.063835,-0.056417
3.5,0.33087,0.31667,1.4701,-0.01562,0.0027257,1.3059,0.82768,0.93906,0.79514,0.041365,-0.07622
3.5,0.44081,0.31667,1.6044,-0.0059406,-0.0075535,1.1707,0.77285,0.9021,0.62035,0.11305,0.021817
3.5,0.56163,0.31667,1.7198,-0.0039286,-0.0074919,1.0875,0.70841,0.7554,0.54156,0.039771,-0.018945
3.5,0.69098,0.31667,1.8294,-0.0039594,-0.0026955,0.94325,0.6407,0.64569,0.36648,0.056468,-0.0012127
3.5,0.82635,0.31667,1.9199,-0.0030499,3.5997e-05,0.78006,0.54873,0.56068,0.2267,0.019189,0.025846
3.5,0.9651,0.31667,1.9653,-0.0013365,0.00051814,0.62679,0.49856,0.48,0.026253,0.000476,0.018642
3.5,1.1045,0.31667,1.9512,0.0010461,0.0009891,0.68108,0.51679,0.50099,-0.12526,0.017897,0.010236
3.5,1.2419,0.31667,1.8833,0.005817,-0.0011136,0.85598,0.58913,0.60474,-0.28773,0.042275,0.019326
3.5,1.3746,0.31667,1.7852,0.001304,-0.0071256,0.99421,0.68167,0.71662,-0.43486,0.091487,-0.0065005
3.5,1.5,0.31667,1.6663,0.002724,-0.0073881,1.1188,0.7465,0.80711,-0.59204,0.061569,-0.039995
3.5,1.6157,0.31667,1.5497,0.0097806,-0.0057847,1.2646,0.81162,0.89236,-0.7261,0.12878,0.041626
3.5,1.7193,0.31667,1.4029,0.015809,0.0047658,1.3854,0.85125,0.9627,-0.85381,0.048512,-0.074371
3.5,1.809,0.31667,1.2383,0.028237,0.0052512,1.4357,0.91817,1.0087,-0.89794,0.072184,-0.035493
3.5,1.8829,0.31667,1.0065,0.074964,-0.0054208,1.4675,0.91756,1.146,-0.46339,-0.070537,0.075324
3.5,1.9397,0.31667,-0.00024326,4.6276e-05,0.00088117,2.1953,0.17201,0.16864,-0.0062678,0.0077289,-0.015221
3.5,1.9781,0.31667,-0.00014875,5.0155e-05,0.00022887,0.058927,0.028827,0.037649,-0.00063502,-0.00034262,-0.00025608
3.5,1.9976,0.31667,-0.00012035,4.6671e-06,0.00014111,0.04019,0.0019073,0.026839,-2.842e-05,-0.00023486,-9.9145e-06
0,0,0.4,2.7178e-15,2.1353e-18,-8.2631e-19,2.1338e-13,8.0578e-16,1.0387e-14,1.6602e-29,-3.5611e-29,1.0378e-31
0,0.0097319,0.4,1.3209e-05,-4.4164e-06,-2.2722e-05,0.04003,0.010531,0.031981,8.3342e-05,0.00025612,-0.00016616
0,0.038738,0.4,6.3776e-05,0.00010131,0.00025148,0.22243,0.062651,0.060801,0.0010633,0.00016273,-0.0012323
0,0.086455,0.4,0.7437,-0.030314,0.080973,1.6287,0.60269,1.1917,0.44195,-0.070892,-0.17015
0,0.15195,0.4,1.1396,-0.017035,0.017727,1.395,0.86955,1.0729,0.69559,0.015411,-0.14233
0,0.23396,0.4,1.3202,-0.0079767,0.005631,1.458,0.88791,1.004,0.98287,-0.023887,-0.062774
0,0.33087,0.4,1.4681,-0.003281,-0.0024321,1.3546,0.83489,0.94793,0.80483,0.13535,-0.0036378
0,0.44081,0.4,1.593,-0.0038933,-0.0062253,1.214,0.78938,0.88703,0.69331,0.031798,0.021971
0,0.56163,0.4,1.7152,-0.00087015,-0.013715,1.0727,0.69924,0.79176,0.4952,0.029838,0.015618
0,0.69098,0.4,1.8261,0.0049044,-0.0094213,0.92127,0.62129,0.64884,0.32375,0.043722,0.044451
0,0.82635,0.4,1.9169,0.0023662,-0.0013463,0.75463,0.57571,0.56274,0.19419,0.040901,0.0028739
0,0.9651,0.4,1.9596,0.0019054,0.0017651,0.65368,0.53998,0.49739,0.015299,0.033274,0.020489
0,1.1045,0.4,1.9503,-0.0024396,-0.0013397,0.68498,0.55027,0.5179,-0.089652,0.02209,0.030026
0,1.2419,0.4,1.8783,-0.0042444,-0.0062209,0.83688,0.59597,0.60099,-0.25161,0.04821,0.011784
0,1.3746,0.4,1.782,0.00040812,-0.0082132,1.0021,0.65815,0.70899,-0.44643,0.010375,0.0022417
0,1.5,0.4,1.6624,0.0025909,-0.012448,1.1405,0.73566,0.83634,-0.55161,0.0045389,0.018736
0,1.6157,0.4,1.5414,0.002117,-0.003966,1.2757,0.82423,0.87751,-0.72973,0.091597,0.059022
0,1.7193,0.4,1.4039,0.0087284,0.00054797,1.3935,0.84115,0.95656,-0.87349,0.051783,-0.068876
0,1.809,0.4,1.2467,0.010672,0.0045197,1.4206,0.86552,1.0407,-0.83168,-0.035841,-0.10831
0,1.8829,0.4,1.0358,0.017793,0.032571,1.4293,0.79693,1.1092,-0.47875,0.18834,-0.065103
0,1.9397,0.4,0.0024103,0.0007734,0.00014371,2.1841,0.18769,0.18239,-0.042574,0.017738,0.0042856
0,1.9781,0.4,7.5191e-05,0.00010907,8.4183e-05,0.046835,0.030544,0.039115,-0.00032621,0.00024728,-0.0005729
0,1.9976,0.4,2.8961e-05,1.0773e-05,-2.9872e-05,0.03171,0.0019888,0.025357,-1.1281e-05,0.00016898,-2.4386e-05
0.1,0,0.4,2.7624e-15,5.46e-18,4.3483e-17,2.1368e-13,7.7907e-16,1.0571e-14,6.1117e-30,6.2185e-29,5.7256e-32
0.1,0.0097319,0.4,6.5328e-05,2.0399e-05,0.00013344,0.039791,0.012318,0.027562,-2.178e-05,-2.2272e-05,-6.78e-05
0.1,0.038738,0.4,6.6523e-05,0.00012885,0.00026009,0.22317,0.077141,0.05718,-0.001234,0.00077353,-0.001483
0.1,0.086455,0.4,0.61203,0.0034508,-0.02982,1.7716,0.74884,1.0981,1.1448,0.36074,0.24131
0.1,0.15195,0.4,1.146,0.012278,0.0048191,1.4049,0.81249,1.0379,0.72096,0.022715,-0.054923
0.1,0.23396,0.4,1.3192,0.0027055,0.0043346,1.4348,0.87381,0.98282,0.85934,0.013142,-0.04327
0.1,0.33087,0.4,1.4707,0.003379,0.00023869,1.3122,0.83954,0.90758,0.83635,0.11118,0.012906
0.1,0.44081,0.4,1.5947,-0.003071,-0.010986,1.2304,0.78515,0.87042,0.66662,0.054517,-0.026085
0.1,0.56163,0.4,1.7207,0.001715,-0.014172,1.0498,0.70598,0.77204,0.49547,0.012337,-0.021287
0.1,0.69098,0.4,1.8323,0.0052534,-0.013493,0.90039,0.64059,0.67462,0.29154,0.064102,0.018395
0.1,0.82635,0.4,1.9149,0.0042486,-0.00291,0.77724,0.57872,0.56091,0.21182,0.04018,0.006284
0.1,0.9651,0.4,1.9575,0.0015113,-0.0046365,0.66851,0.5403,0.4759,0.02191,-0.0091691,0.0098745
0.1,1.1045,0.4,1.947,-0.00087942,-0.0042123,0.68183,0.55809,0.50342,-0.081674,0.012562,0.018537
0.1,1.2419,0.4,1.8808,-0.0066719,-0.0098542,0.8409,0.61429,0.62518,-0.24931,0.026548,0.0031188
0.1,1.3746,0.4,1.7844,-0.0017355,-0.011485,0.95463,0.6557,0.75073,-0.39584,0.041332,-0.018888
0.1,1.5,0.4,1.6659,-0.0013452,-0.010672,1.1239,0.71476,0.82022,-0.53842,0.038247,-0.022759
0.1,1.6157,0.4,1.5389,0.0026944,-0.0074587,1.2622,0.80599,0.87435,-0.7258,0.13777,-0.010381
0.1,1.7193,0.4,1.4059,-0.0030201,0.0024769,1.3836,0.87206,0.96878,-0.83268,0.043525,-0.00071468
0.1,1.809,0.4,1.2509,-0.010158,0.0061697,1.3986,0.85027,0.98103,-0.81626,-0.014975,-0.055055
0.1,1.8829,0.4,1.0161,-0.0015673,0.016914,1.4919,0.80001,1.1404,-0.74481,-0.18721,-0.021379
0.1,1.9397,0.4,-0.00074769,-0.0013833,0.0026679,2.2061,0.24867,0.38086,-0.00079263,-0.03856,0.0060711
0.1,1.9781,0.4,4.6665e-05,-0.00010798,0.00020424,0.046881,0.036632,0.033502,0.00018207,6.8096e-05,-0.00033708
0.1,1.9976,0.4,3.7889e-05,-6.9905e-06,0.00010504,0.031771,0.0022897,0.021898,3.0585e-06,-2.2864e-05,-9.6969e-06
0.2,0,0.4,2.7826e-15,1.0131e-19,5.4099e-18,2.1363e-13,7.981e-16,1.0395e-14,8.0945e-31,-6.0401e-29,-1.2099e-31
0.2,0.0097319,0.4,-0.00015594,-4.4959e-05,0.00025738,0.047581,0.014189,0.035379,-2.6164e-05,0.00010517,-6.8009e-06
0.2,0.038738,0.4,-0.00038452,-0.00036999,5.6985e-05,0.23417,0.11591,0.069797,-0.0010207,0.0035983,-0.003908
0.2,0.086455,0.4,0.59533,0.023134,-0.0040476,1.8709,0.81228,1.0859,1.1638,-0.13984,0.084459
0.2,0.15195,0.4,1.1349,0.017981,0.018991,1.4493,0.84571,1.018,0.88306,-0.0030362,-0.037996
0.2,0.23396,0.4,1.3214,0.011621,-0.00079164,1.3979,0.88062,0.99671,0.88149,0.083536,-0.031646
0.2,0.33087,0.4,1.4665,0.0054516,-0.0051699,1.3411,0.79177,0.91981,0.7157,0.19374,-0.0018979
0.2,0.44081,0.4,1.5928,0.00019915,-0.0044997,1.2346,0.78439,0.88083,0.65257,0.049157,0.016279
0.2,0.56163,0.4,1.7223,0.0026851,-0.0054266,1.0523,0.68992,0.74406,0.48004,0.06251,-0.03641
0.2,0.69098,0.4,1.8324,0.0043901,-0.0060958,0.9146,0.60349,0.67261,0.31914,0.0066403,-0.012772
0.2,0.82635,0.4,1.9138,0.0015259,-0.0019551,0.77778,0.56475,0.57653,0.19597,0.041061,0.012289
0.2,0.9651,0.4,1.9616,-0.0017095,-0.0017502,0.65554,0.51519,0.48381,0.055115,-0.025666,-0.0070617
0.2,1.1045,0.4,1.9462,0.00045564,-0.0021812,0.69789,0.55052,0.50186,-0.12838,0.013361,0.0071313
0.2,1.2419,0.4,1.8795,-0.0023836,-0.0090027,0.846,0.58708,0.62083,-0.22114,0.034097,0.010904
0.2,1.3746,0.4,1.7847,-0.0063665,-0.0047642,0.96545,0.64674,0.74293,-0.35212,0.0013262,-0.017476
0.2,1.5,0.4,1.6636,-0.0011441,-0.0075138,1.1237,0.73539,0.8214,-0.55295,0.078664,0.0062878
0.2,1.6157,0.4,1.5332,-0.00060645,-0.001289,1.2792,0.76147,0.8873,-0.68106,0.17964,0.0013982
0.2,1.7193,0.4,1.4043,-0.0062262,-0.0022464,1.3815,0.84567,0.95042,-0.77974,0.11543,-0.018329
0.2,1.809,0.4,1.2468,-0.013214,0.0033875,1.4287,0.87782,1.0337,-0.85556,-0.040167,-0.091082
0.2,1.8829,0.4,0.99501,-0.021834,0.021626,1.5661,0.84311,1.1111,-0.94466,0.041663,0.15859
0.2,1.9397,0.4,0.062631,-0.013752,-0.028009,2.0126,0.59857,0.75788,-0.22204,0.62924,0.15623
0.2,1.9781,0.4,-0.00020412,0.0001816,0.0002408,0.057576,0.044435,0.042119,0.00034937,0.00040578,-0.00023654
0.2,1.9976,0.4,-0.00011767,1.2561e-05,0.0002097,0.037882,0.0026293,0.028079,2.1098e-06,3.7489e-05,-9.8206e-07
0.3,0,0.4,2.7723e-15,8.0554e-18,3.0517e-18,2.1407e-13,7.7755e-16,1.0672e-14,1.796e-30,8.249e-29,5.3571e-31
0.3,0.0097319,0.4,-0.00012677,0.00011687,8.3579e-05,0.062015,0.0159,0.043402,-0.00024769,-0.00014111,2.9207e-05
0.3,0.038738,0.4,-0.0004348,0.0007894,-9.2023e-05,0.25728,0.1054,0.078772,-0.0047829,0.0011341,-0.0020039
0.3,0.086455,0.4,0.60166,0.017163,-0.007559,1.8109,0.87583,1.1367,1.2154,-0.098612,0.09023
0.3,0.15195,0.4,1.1193,0.013086,0.018594,1.4785,0.86391,1.0741,0.99959,0.061943,0.029394
0.3,0.23396,0.4,1.3143,0.011814,0.00087255,1.3936,0.85342,0.99113,0.88264,0.15879,0.056553
0.3,0.33087,0.4,1.4633,0.0016458,-0.00040726,1.3606,0.81087,0.91137,0.8155,0.076168,0.00075082
0.3,0.44081,0.4,1.5941,0.011274,-0.0073084,1.2484,0.76677,0.87208,0.66093,0.1211,0.019174
0.3,0.56163,0.4,1.7244,0.0061552,-0.0051995,1.0123,0.68986,0.78203,0.43218,0.033092,0.017625
0.3,0.69098,0.4,1.8307,0.00012453,-0.0032364,0.91876,0.6208,0.65746,0.36266,0.014306,0.0048426
0.3,0.82635,0.4,1.9144,0.0014033,-0.0034943,0.77774,0.58433,0.56846,0.23509,-0.011461,0.0027104
0.3,0.9651,0.4,1.9594,0.00026521,0.00071164,0.65401,0.52314,0.50952,0.034589,-0.021242,-0.010055
0.3,1.1045,0.4,1.9452,-0.0021396,-0.0016416,0.70495,0.54743,0.52315,-0.13292,0.015328,0.0092004
0.3,1.2419,0.4,1.8809,-0.00024197,-0.0026679,0.84695,0.59078,0.58386,-0.31192,0.0065709,0.019093
0.3,1.3746,0.4,1.788,-0.0017665,-0.0038941,0.92331,0.65023,0.71962,-0.38658,0.029337,0.0078247
0.3,1.5,0.4,1.6634,-0.010377,-0.0058234,1.148,0.71979,0.80784,-0.50811,0.0122,0.027173
0.3,1.6157,0.4,1.5405,-0.0061293,-0.0058792,1.2835,0.78695,0.91827,-0.73702,0.11604,8.9775e-05
0.3,1.7193,0.4,1.4006,-0.0023848,-0.00066376,1.3803,0.84347,0.95684,-0.88499,0.093514,0.01026
0.3,1.809,0.4,1.2408,-0.014224,0.011499,1.4075,0.87551,1.0336,-0.91244,0.19752,0.039031
0.3,1.8829,0.4,0.94468,-0.015627,0.011915,1.6473,0.89714,1.1949,-1.0911,-0.062221,0.1156
0.3,1.9397,0.4,0.19985,-0.012826,-0.024547,1.5638,0.66529,0.86818,-0.66298,0.020496,0.038696
0.3,1.9781,0.4,-0.00015115,-0.00029436,7.2225e-05,0.078889,0.047602,0.050307,0.0014485,-6.0184e-05,-0.00017402
0.3,1.9976,0.4,-0.00010522,-1.7989e-05,6.4793e-05,0.048964,0.0029595,0.034757,3.3983e-05,-9.2391e-05,6.3995e-06
0.4,0,0.4,2.7925e-15,-3.2801e-19,4.695e-17,2.141e-13,7.7524e-16,1.0199e-14,5.2398e-30,1.8095e-28,-5.9947e-33
0.4,0.0097319,0.4,-0.00010647,0.00012386,-0.00025543,0.060244,0.017776,0.039931,0.00032234,0.00011445,-0.00021893
0.4,0.038738,0.4,0.00029172,0.0016811,-0.00058031,0.24319,0.19305,0.10913,0.021197,-0.010632,-0.025628
0.4,0.086455,0.4,0.65007,-0.013186,-0.02764,1.599,0.84673,1.1753,1.1386,-0.012786,0.18332
0.4,0.15195,0.4,1.1115,0.007375,0.0052921,1.5263,0.8475,1.0554,0.95794,0.15968,0.0047268
0.4,0.23396,0.4,1.3128,0.010168,0.0057445,1.3829,0.80276,0.99097,0.82631,0.1583,0.029875
0.4,0.33087,0.4,1.47,0.0042924,0.0033832,1.3255,0.80471,0.92014,0.77685,0.10561,0.016778
0.4,0.44081,0.4,1.5965,0.00371,-0.0051278,1.2336,0.76199,0.86733,0.63556,0.11261,0.0005503
0.4,0.56163,0.4,1.7167,0.0038846,-0.0059379,1.0368,0.67418,0.7834,0.46627,-0.019367,-0.030141
0.4,0.69098,0.4,1.8277,-0.00037169,-0.0069414,0.92674,0.63693,0.64444,0.37133,0.031666,0.0069535
0.4,0.82635,0.4,1.9147,0.0003349,-0.0031961,0.78537,0.55392,0.55491,0.22426,0.027226,0.027931
0.4,0.9651,0.4,1.9589,0.00042978,-1.6296e-05,0.66529,0.5221,0.48645,0.054096,-0.0051739,-0.0014437
0.4,1.1045,0.4,1.945,-0.0015369,-0.00015734,0.71437,0.53466,0.51004,-0.14539,0.0019405,0.0084332
0.4,1.2419,0.4,1.8818,-0.00067767,-0.0058223,0.83339,0.5892,0.62908,-0.29306,0.057107,0.030742
0.4,1.3746,0.4,1.7807,0.0011136,-0.0047312,0.9784,0.66484,0.71114,-0.4559,0.050589,0.023302
0.4,1.5,0.4,1.661,-0.0064161,-0.0041082,1.1355,0.72107,0.83037,-0.56608,-0.011668,-0.011186
0.4,1.6157,0.4,1.5396,-0.0039186,-0.011619,1.267,0.79111,0.91757,-0.66352,0.091844,-0.028154
0.4,1.7193,0.4,1.4001,-0.0081117,0.0032634,1.3691,0.83248,0.94809,-0.88165,0.10495,0.049691
0.4,1.809,0.4,1.2382,-0.0066383,0.0040361,1.3961,0.81095,0.99886,-0.84669,0.11118,-0.0041515
0.4,1.8829,0.4,0.93099,0.0026822,-0.00077978,1.6503,0.88098,1.1455,-1.2312,0.013024,0.10686
0.4,1.9397,0.4,0.27222,0.054025,-0.088508,1.4452,0.64852,0.98281,-0.91215,-0.2706,0.32798
0.4,1.9781,0.4,-9.229e-05,-0.00042958,-0.0002718,0.069398,0.058747,0.046067,-0.0013758,-0.00020977,-0.0014289
0.4,1.9976,0.4,-0.00010123,-1.8491e-05,-0.00019448,0.048021,0.0032973,0.031867,-4.6427e-05,8.4446e-05,-2.9537e-05
0.5,0,0.4,2.7823e-15,2.2444e-18,2.7603e-17,2.1424e-13,7.8363e-16,1.0513e-14,-1.0924e-29,7.111e-29,-2.4251e-31
0.5,0.0097319,0.4,8.298e-05,-0.00013292,0.00012133,0.052476,0.015861,0.049416,3.7999e-05,-0.00042981,-0.00032298
0.5,0.038738,0.4,3.6917e-05,-0.00070448,0.00024528,0.23229,0.10805,0.11521,0.0067448,-0.0064262,-0.011831
0.5,0.086455,0.4,0.63049,-0.045246,-0.083551,1.5732,0.91744,1.2813,1.3553,0.57544,0.65572
0.5,0.15195,0.4,1.0882,-0.0068692,-0.0026151,1.5659,0.85207,1.0762,0.99327,-0.037904,0.064511
0.5,0.23396,0.4,1.3138,-0.0021239,0.0029121,1.3827,0.82359,0.98555,0.85882,0.11371,-0.03906
0.5,0.33087,0.4,1.4651,0.0021221,0.00084014,1.3291,0.81314,0.92916,0.77351,0.030498,-0.047127
0.5,0.44081,0.4,1.5932,0.0012848,-0.0099884,1.2299,0.77197,0.87718,0.61855,0.04078,-0.016617
0.5,0.56163,0.4,1.717,0.0024371,-0.012088,1.0671,0.72229,0.79023,0.51673,0.054163,0.021504
0.5,0.69098,0.4,1.8244,-0.00044267,-0.0072584,0.92396,0.6357,0.69273,0.43098,0.052984,-0.006366
0.5,0.82635,0.4,1.9161,-0.0040026,-0.0059073,0.78058,0.56231,0.54357,0.24336,0.026475,0.020733
0.5,0.9651,0.4,1.9585,-0.00071847,-0.0030214,0.65289,0.53394,0.49431,0.04911,0.0081642,0.0017225
0.5,1.1045,0.4,1.9448,0.0027082,-0.001456,0.70342,0.52894,0.49154,-0.12209,-0.0070094,0.017587
0.5,1.2419,0.4,1.8822,0.001619,-0.0065348,0.82935,0.59018,0.60714,-0.29774,0.048575,0.014022
0.5,1.3746,0.4,1.7788,0.00091202,-0.0065254,0.97609,0.67889,0.7238,-0.46438,0.050351,-0.011032
0.5,1.5,0.4,1.6634,-0.0020288,-0.010403,1.128,0.75508,0.84425,-0.5501,0.031736,-0.0098036
0.5,1.6157,0.4,1.532,-0.0014467,-0.0082105,1.2841,0.79918,0.92601,-0.687,0.16038,0.0022475
0.5,1.7193,0.4,1.4029,0.00018175,-0.0013298,1.3501,0.83737,0.9585,-0.77201,0.076521,-0.040364
0.5,1.809,0.4,1.2289,0.0023684,0.0043725,1.4544,0.84053,1.0265,-0.88868,0.17107,-0.028313
0.5,1.8829,0.4,0.91684,0.01781,-0.012376,1.6428,0.87237,1.1908,-1.0794,-0.11402,-0.01834
0.5,1.9397,0.4,0.22258,0.084961,-0.090923,1.4587,0.7821,1.0902,-0.80638,0.40706,1.1311
0.5,1.9781,0.4,7.5293e-05,0.00033011,0.00017049,0.061923,0.048444,0.061838,-0.00038589,-0.00097812,-0.0018497
0.5,1.9976,0.4,8.3065e-05,2.2898e-05,9.4883e-05,0.041613,0.0029661,0.039138,-4.2341e-06,-0.00027126,-4.3392e-05
0.6,0,0.4,2.7676e-15,1.8301e-18,-1.6787e-17,2.1417e-13,7.9369e-16,1.0524e-14,-1.4235e-30,5.0428e-29,-3.4036e-31
0.6,0.0097319,0.4,-1.7908e-05,5.3605e-05,0.00010695,0.048965,0.013017,0.035788,-5.5165e-05,0.00028932,0.00010625
0.6,0.038738,0.4,6.2752e-05,0.00063472,0.00025511,0.23919,0.090734,0.074874,-0.0043806,-0.0033588,0.0040609
0.6,0.086455,0.4,0.69654,0.008707,-0.016289,1.5311,0.76223,1.1996,0.93564,-0.18774,-0.034278
0.6,0.15195,0.4,1.0892,-0.0020351,0.0078639,1.5551,0.90353,1.1078,1.1291,-0.0040884,0.089153
0.6,0.23396,0.4,1.317,-0.0013079,0.0078687,1.3849,0.83812,1.0212,0.78757,0.067314,-0.03561
0.6,0.33087,0.4,1.4662,-0.002649,0.0027265,1.3502,0.81245,0.91044,0.79437,0.1672,0.02505
0.6,0.44081,0.4,1.5933,-0.0015369,-0.003789,1.2246,0.76073,0.85828,0.56551,0.1226,0.013583
0.6,0.56163,0.4,1.7115,0.0013804,-0.0080596,1.0921,0.73306,0.78483,0.54694,0.11706,-0.031763
0.6,0.69098,0.4,1.8265,0.0033388,-0.0090387,0.94046,0.61662,0.6828,0.39125,0.1243,0.048161
0.6,0.82635,0.4,1.9184,0.00099678,-0.0030938,0.76123,0.56259,0.53299,0.20872,0.0020828,0.0015919
0.6,0.9651,0.4,1.9619,-9.7895e-05,-0.0065669,0.63912,0.52674,0.46194,0.058438,0.02303,-0.0082
0.6,1.1045,0.4,1.9483,-0.00057738,-0.0061868,0.69947,0.53849,0.50145,-0.12534,-0.0011627,-0.0071159
0.6,1.2419,0.4,1.879,-0.0027091,-0.0054272,0.8344,0.59153,0.59455,-0.30276,0.048632,0.010316
0.6,1.3746,0.4,1.7802,-0.00064438,-0.0063392,0.99136,0.6711,0.73525,-0.46489,0.098855,0.0251
0.6,1.5,0.4,1.6579,-0.00057621,-0.0081064,1.1372,0.75028,0.82249,-0.55651,0.10967,-0.00037535
0.6,1.6157,0.4,1.5342,0.0062861,-0.003016,1.2863,0.80565,0.88928,-0.65647,0.14375,0.018088
0.6,1.7193,0.4,1.4037,0.00046777,0.0052121,1.3575,0.83596,0.96396,-0.84281,0.20924,0.016283
0.6,1.809,0.4,1.2372,0.0012043,0.013976,1.4437,0.87584,0.99532,-0.91459,0.10586,-0.011124
0.6,1.8829,0.4,0.93442,0.0053713,-0.015451,1.6024,0.94779,1.1895,-1.2486,0.049077,0.15837
0.6,1.9397,0.4,0.2695,-0.024553,0.055949,1.3953,0.52911,0.88098,-0.48223,-0.12819,0.083049
0.6,1.9781,0.4,2.4558e-05,-0.00015494,0.00015878,0.059937,0.039467,0.042728,0.00064972,0.00010466,0.00059126
0.6,1.9976,0.4,-2.0106e-05,-7.7773e-06,8.3327e-05,0.038748,0.002428,0.028418,5.4199e-06,0.00019155,1.5241e-05
0.7,0,0.4,2.6744e-15,1.0189e-17,-4.3191e-17,2.1406e-13,7.954e-16,1.0197e-14,-1.0461e-29,-1.9345e-28,-2.493e-31
0.7,0.0097319,0.4,-0.00015874,7.3113e-07,5.4921e-05,0.051763,0.014453,0.043512,3.1402e-05,-0.00029318,0.00015106
0.7,0.038738,0.4,-0.0005287,0.00017942,0.00052852,0.24085,0.096867,0.098998,-1.6572e-05,-0.0054812,0.0018465
0.7,0.086455,0.4,0.72903,0.0011384,-0.017758,1.4999,0.80806,1.2169,0.95732,-0.11918,0.11219
0.7,0.15195,0.4,1.0849,-0.0022327,0.010226,1.5697,0.8765,1.1406,1.0172,-0.10017,0.061327
0.7,0.23396,0.4,1.3208,-0.0021574,0.010723,1.3886,0.84827,0.95938,0.82001,0.11444,-0.036899
0.7,0.33087,0.4,1.4642,-0.0038129,-0.0034881,1.3297,0.82699,0.92533,0.76896,0.12228,-0.051582
0.7,0.44081,0.4,1.5946,-0.0043933,-0.0041393,1.233,0.77708,0.86434,0.66465,0.13185,0.0069287
0.7,0.56163,0.4,1.7106,-0.0046847,-0.0084049,1.1101,0.71736,0.79815,0.60897,0.11714,0.009857
0.7,0.69098,0.4,1.8299,-0.0025215,-0.0060131,0.9178,0.61919,0.66987,0.37009,0.067555,0.02274
0.7,0.82635,0.4,1.9178,0.001236,-0.003301,0.76938,0.54376,0.57622,0.17615,0.023441,-0.026757
0.7,0.9651,0.4,1.9587,0.00097568,-0.0022536,0.6414,0.50183,0.50047,0.035035,-0.0019044,-0.012799
