x,y,c,U,V,urms,vrms,uv
3.5,0.9651005,185,1.970373,-0.00160102,0.631483,0.5388418,-0.0598473
3.5,1.104528,185,1.955632,0.004608079,0.695445,0.5408178,0.1398556
3.5,1.241922,185,1.892212,0.001840921,0.8394835,0.6038364,0.3401681
3.5,1.374607,185,1.802453,-0.00193463,0.940418,0.6456686,0.4006822
3.5,1.5,185,1.688493,-0.005747617,1.117721,0.7229131,0.5335923
3.5,1.615661,185,1.574375,-0.001306058,1.262924,0.7452232,0.6257468
3.5,1.71934,185,1.436467,-0.00490125,1.476147,0.829125,0.9110796
3.5,1.809017,185,1.254365,0.007470801,1.514035,0.8576674,0.9858133
3.5,1.882948,185,0.9350176,0.01215197,1.772749,0.8350171,1.187641
3.5,1.939693,185,0.0302231,0.00305095,2.068539,0.4274155,0.1883914
3.5,1.978148,185,-0.0001988306,0.0001032144,0.04698292,0.0414716,-0.000684582
3.5,1.997564,185,-0.0001746981,5.44298e-06,0.03196302,0.002414255,-1.627306e-05
0,0,186,2.72543e-15,4.611519e-18,2.138023e-13,8.041083e-16,1.874069e-30
0,0.009731931,186,9.360702e-05,4.118256e-05,0.0408717,0.008677618,-7.000974e-05
0,0.0387383,186,0.0002084065,0.0001680267,0.2199212,0.05032219,-8.738233e-05
0,0.08645454,186,0.5232912,0.01222743,2.023152,0.6002883,-0.5570373
0,0.1519519,186,1.125209,0.00394543,1.602648,0.8372034,-0.948545
0,0.2339556,186,1.341471,-0.004274932,1.461625,0.8485143,-0.9794094
0,0.3308694,186,1.494583,0.007152379,1.394266,0.8326946,-0.8531473
0,0.4408071,186,1.627525,0.00705705,1.240991,0.7564156,-0.7117177
0,0.5616289,186,1.745429,0.007741106,1.070277,0.6970447,-0.4761451
0,0.690983,186,1.846721,0.001795256,0.9064697,0.6269582,-0.3732726
0,0.8263518,186,1.923969,0.001327012,0.7624098,0.5726346,-0.2027254
0,0.9651005,186,1.969818,-0.001066922,0.6475306,0.5323979,-0.03815386
0,1.104528,186,1.952858,-0.001798824,0.6814317,0.5386413,0.08595267
0,1.241922,186,1.894616,-0.002960016,0.826444,0.585283,0.281336
0,1.374607,186,1.80028,-0.00080576,0.9675304,0.6664945,0.4380903
0,1.5,186,1.695998,-0.007719818,1.129476,0.7056489,0.5752368
0,1.615661,186,1.568896,-0.006480464,1.294029,0.7773622,0.7164197
0,1.71934,186,1.427919,-0.001558154,1.443523,0.8438214,0.9325989
0,1.809017,186,1.253445,0.00468445,1.511133,0.8411438,0.9233917
0,1.882948,186,0.9440913,-0.01410931,1.667422,0.8589432,0.9048729
0,1.939693,186,0.0002230808,-2.825381e-05,2.190042,0.1368511,0.003319744
0,1.978148,186,0.0001175677,-0.0001292954,0.04634988,0.02496237,0.0002067827
0,1.997564,186,8.5846e-05,-8.106844e-06,0.03262076,0.001625298,1.180852e-05
0.1,0,186,2.70162e-15,-3.290142e-19,2.139987e-13,7.799798e-16,1.081321e-29
0.1,0.009731931,186,-0.0001975793,-6.750633e-05,0.04122845,0.01097289,2.459102e-05
0.1,0.0387383,186,-0.000280996,-0.0004739323,0.2243598,0.08146449,0.00258501
0.1,0.08645454,186,0.4724735,0.00796527,2.301663,0.7523822,-1.067367
0.1,0.1519519,186,1.112331,0.005053109,1.604792,0.8517946,-0.9458545
0.1,0.2339556,186,1.341813,0.003039839,1.475383,0.8501532,-0.9558435
0.1,0.3308694,186,1.493686,0.009272858,1.362887,0.8012263,-0.8111965
0.1,0.4408071,186,1.624901,0.00526631,1.225547,0.7544141,-0.6732045
0.1,0.5616289,186,1.743612,0.002914788,1.072171,0.6668476,-0.4910928
0.1,0.690983,186,1.845407,0.005587796,0.9248331,0.6093612,-0.3730586
0.1,0.8263518,186,1.924789,0.003015611,0.7545984,0.5540268,-0.1886686
0.1,0.9651005,186,1.968096,0.001730225,0.6252332,0.5192877,-0.01754989
0.1,1.104528,186,1.954326,-0.002313255,0.6693749,0.5460086,0.1095977
0.1,1.241922,186,1.890734,-0.002587645,0.8345341,0.5766005,0.260502
0.1,1.374607,186,1.801912,-0.003132298,0.9803616,0.6418556,0.4412514
0.1,1.5,186,1.695465,-0.005115581,1.141661,0.7216518,0.5896901
0.1,1.615661,186,1.566903,-0.007945888,1.266555,0.7710523,0.7335678
0.1,1.71934,186,1.428962,-0.008910488,1.406646,0.8265456,0.8949094
0.1,1.809017,186,1.251926,-0.003840697,1.519803,0.8668217,0.9298498
0.1,1.882948,186,0.9250088,-0.008891817,1.700816,0.8047778,1.029783
0.1,1.939693,186,-0.03997011,0.02844874,2.463904,0.4487386,0.751644
0.1,1.978148,186,-0.000278333,0.0002008608,0.04752997,0.03309463,-0.0002976199
0.1,1.997564,186,-0.000153169,1.393717e-05,0.03283626,0.00205574,-2.361216e-06
0.2,0,186,2.646841e-15,3.463654e-18,2.138997e-13,7.561064e-16,-5.903665e-30
0.2,0.009731931,186,-0.0002211756,2.511961e-05,0.04647491,0.01420973,3.204126e-05
0.2,0.0387383,186,-0.0006387692,-0.0001356595,0.2327359,0.1183133,-0.002081866
0.2,0.08645454,186,0.5782718,0.02484799,1.77597,0.8028649,-0.8452391
0.2,0.1519519,186,1.106104,0.009491486,1.577682,0.8266159,-0.8606917
0.2,0.2339556,186,1.346028,0.01138503,1.498739,0.8298524,-0.9227598
0.2,0.3308694,186,1.498941,0.00503876,1.343431,0.8059028,-0.8036273
0.2,0.4408071,186,1.621268,0.006836527,1.244021,0.750278,-0.6954455
0.2,0.5616289,186,1.740775,0.003768665,1.069457,0.6898191,-0.5545137
0.2,0.690983,186,1.84387,0.001235454,0.9108717,0.6326303,-0.376758
0.2,0.8263518,186,1.927149,0.002742405,0.7644989,0.5500626,-0.2187102
0.2,0.9651005,186,1.965142,-0.000112645,0.6353675,0.5009386,-0.04734948
0.2,1.104528,186,1.952809,-0.002308536,0.6822952,0.5289231,0.1110181
0.2,1.241922,186,1.891834,-0.003656128,0.8523526,0.5643781,0.2705177
0.2,1.374607,186,1.798369,-0.002605547,0.9887344,0.6641101,0.4846897
0.2,1.5,186,1.690299,-0.007122206,1.14015,0.7196748,0.609043
0.2,1.615661,186,1.56542,-0.0063646,1.299335,0.7935784,0.7399295
0.2,1.71934,186,1.43429,-0.007365354,1.423011,0.8250963,0.9202533
0.2,1.809017,186,1.256126,-0.008938871,1.524879,0.8297071,0.8972799
0.2,1.882948,186,0.9154987,-0.01157107,1.690875,0.8686776,1.106626
0.2,1.939693,186,0.1521905,-0.008277851,1.56752,0.5565462,0.303124
0.2,1.978148,186,-0.0003344264,-2.991526e-05,0.05559612,0.04458342,-5.857608e-05
0.2,1.997564,186,-0.0001722051,-3.34271e-06,0.0367629,0.002647897,-5.605641e-06
0.3,0,186,2.624703e-15,-9.141693e-18,2.139224e-13,8.063992e-16,6.819119e-30
0.3,0.009731931,186,0.0002056913,-3.548042e-05,0.04026302,0.01014338,-9.126167e-05
0.3,0.0387383,186,0.0001447841,-0.0002874158,0.2201327,0.05960666,-0.001577075
0.3,0.08645454,186,0.6561999,-0.02244026,1.592809,0.7253526,-0.7682445
0.3,0.1519519,186,1.113985,0.006758811,1.611534,0.8936709,-0.9903273
0.3,0.2339556,186,1.346523,0.01166247,1.501242,0.8890731,-0.9386797
0.3,0.3308694,186,1.49326,0.009435553,1.376217,0.8319964,-0.8420486
0.3,0.4408071,186,1.623437,0.007082071,1.213696,0.7605544,-0.6429241
0.3,0.5616289,186,1.741408,0.002512364,1.08205,0.6970686,-0.542891
0.3,0.690983,186,1.845625,0.004852794,0.8995323,0.6162658,-0.3522274
0.3,0.8263518,186,1.924835,7.400571e-05,0.7505391,0.5630319,-0.2272607
0.3,0.9651005,186,1.959542,0.0009685937,0.6468114,0.5186208,-0.0250595
0.3,1.104528,186,1.947371,0.001830824,0.6813364,0.5287581,0.1188377
0.3,1.241922,186,1.891344,4.903259e-05,0.8244684,0.5845988,0.3018754
0.3,1.374607,186,1.798657,-0.005665244,0.9623478,0.6501752,0.4455056
0.3,1.5,186,1.688345,-0.00144999,1.14395,0.7359161,0.6541723
0.3,1.615661,186,1.564741,-0.007423002,1.300072,0.7929155,0.7622421
0.3,1.71934,186,1.430816,-0.01141325,1.437041,0.8512297,0.881576
0.3,1.809017,186,1.260369,-0.01061673,1.541004,0.8627149,1.018368
0.3,1.882948,186,0.9484536,0.004450925,1.619061,0.8571664,0.9847735
0.3,1.939693,186,-0.0001741934,0.0002655715,2.199895,0.1769559,0.0008300558
0.3,1.978148,186,0.000173239,0.0001075817,0.04560354,0.02944357,0.0003159481
0.3,1.997564,186,0.0001632828,7.396687e-06,0.03241224,0.001909537,1.29432e-05
0.4,0,186,2.710881e-15,3.427812e-19,2.134824e-13,8.106929e-16,1.948016e-29
0.4,0.009731931,186,-0.0001465146,-8.15506e-05,0.05739345,0.01669467,-0.0002887803
0.4,0.0387383,186,-0.0001646228,-0.0008344424,0.2444748,0.1346912,-0.01000191
0.4,0.08645454,186,0.5760166,0.02634864,1.939543,0.8554745,-1.07666
0.4,0.1519519,186,1.09719,0.02200576,1.579834,0.9079487,-1.055297
0.4,0.2339556,186,1.340649,0.01326431,1.503093,0.8317701,-0.9437537
0.4,0.3308694,186,1.492806,0.01468433,1.368933,0.793936,-0.7581722
0.4,0.4408071,186,1.621543,0.01396807,1.234462,0.7508931,-0.672037
0.4,0.5616289,186,1.74325,0.008962602,1.054549,0.6742808,-0.5236705
0.4,0.690983,186,1.840741,0.0008858392,0.9330654,0.6149724,-0.3802787
0.4,0.8263518,186,1.92153,-0.003923694,0.741907,0.5436962,-0.2299376
0.4,0.9651005,186,1.960075,-0.0008595138,0.645798,0.5282423,-0.04032651
0.4,1.104528,186,1.948553,0.001947799,0.676913,0.5251955,0.1119078
0.4,1.241922,186,1.88887,0.004398666,0.8259633,0.5847017,0.2859133
0.4,1.374607,186,1.79554,-0.004229805,0.9949249,0.6390093,0.4462963
0.4,1.5,186,1.686812,-0.01083567,1.121801,0.7031342,0.594139
0.4,1.615661,186,1.572138,-0.01290369,1.30102,0.7665103,0.743389
0.4,1.71934,186,1.431155,-0.01420897,1.439606,0.7946113,0.8225471
0.4,1.809017,186,1.252043,-0.01824725,1.519091,0.8717192,1.087067
0.4,1.882948,186,0.9233177,-0.02484974,1.675703,0.8961993,1.060736
0.4,1.939693,186,0.1408687,-0.003473693,1.75015,0.703558,0.7127364
0.4,1.978148,186,-0.0001177126,0.0002309457,0.07093395,0.05243732,0.001440945
0.4,1.997564,186,-0.0001063834,1.604512e-05,0.04524724,0.003118546,4.186238e-05
0.5,0,186,2.730917e-15,-4.009532e-18,2.131983e-13,8.03605e-16,-1.849205e-29
0.5,0.009731931,186,-0.0001773277,-1.837007e-05,0.08114052,0.02333749,-0.0001749693
0.5,0.0387383,186,0.02140391,0.002109419,0.5147629,0.275993,-0.1343828
0.5,0.08645454,186,0.6136713,0.01127686,1.813637,0.9232942,-1.462118
0.5,0.1519519,186,1.090374,0.01037128,1.626999,0.9252435,-1.194986
0.5,0.2339556,186,1.339704,0.004926955,1.505271,0.8291945,-0.9116483
0.5,0.3308694,186,1.493703,0.004397421,1.366372,0.8167606,-0.9091335
0.5,0.4408071,186,1.6245,0.002455255,1.210372,0.7771265,-0.6679705
0.5,0.5616289,186,1.74208,0.006188461,1.035271,0.6983695,-0.4942512
0.5,0.690983,186,1.844128,0.0002023427,0.9144337,0.6349894,-0.3726518
0.5,0.8263518,186,1.920243,0.0008120481,0.7422025,0.5708682,-0.2029724
0.5,0.9651005,186,1.966038,0.0007205846,0.6446695,0.532355,-0.03135228
0.5,1.104528,186,1.950548,-0.001041767,0.6787889,0.53872,0.1026633
0.5,1.241922,186,1.890465,0.0005004216,0.8282372,0.5907517,0.2930168
0.5,1.374607,186,1.795814,-0.003363238,0.9981952,0.6403446,0.4267792
0.5,1.5,186,1.690504,-0.005756018,1.116324,0.7394994,0.6418191
0.5,1.615661,186,1.567132,-0.007379331,1.296802,0.7919319,0.7637843
0.5,1.71934,186,1.430288,-0.003826026,1.432112,0.8220785,0.8926293
0.5,1.809017,186,1.241773,-0.005802,1.52033,0.8591054,1.019366
0.5,1.882948,186,0.9029639,-0.0163928,1.76727,0.9240858,1.375354
0.5,1.939693,186,0.3773509,-0.007512285,1.320664,0.8490752,1.074087
0.5,1.978148,186,-0.0001799252,0.0002625962,0.1085316,0.07031665,0.001406271
0.5,1.997564,186,-0.0001541452,2.186366e-06,0.06344699,0.00436646,2.074252e-05
0.6,0,186,2.756377e-15,6.2668e-18,2.133259e-13,8.072273e-16,-2.660677e-30
0.6,0.009731931,186,-3.871825e-05,8.651375e-05,0.06371403,0.01522327,-0.0002197528
0.6,0.0387383,186,-0.0001264405,0.0002473526,0.2581899,0.09115131,-0.005141072
0.6,0.08645454,186,0.7522493,-0.01318821,1.426758,0.950597,-1.04506
0.6,0.1519519,186,1.097496,-0.01240935,1.683464,0.9408975,-1.344363
0.6,0.2339556,186,1.341041,-0.01192166,1.522775,0.8426269,-0.9539239
0.6,0.3308694,186,1.496502,0.0009899708,1.383061,0.8214969,-0.7971436
0.6,0.4408071,186,1.624828,0.005036786,1.204868,0.7752889,-0.6675504
0.6,0.5616289,186,1.739499,0.004446163,1.065592,0.70585,-0.5137528
0.6,0.690983,186,1.842347,0.0008774158,0.9002661,0.6182175,-0.3521191
0.6,0.8263518,186,1.923515,-0.003896436,0.7465242,0.5483921,-0.1844298
0.6,0.9651005,186,1.967016,0.001022253,0.6497247,0.5073728,-0.03207594
0.6,1.104528,186,1.950847,-0.0008829639,0.6848932,0.5094195,0.1011417
0.6,1.241922,186,1.887733,0.001975355,0.8046699,0.5844813,0.2586259
0.6,1.374607,186,1.796153,-0.003947092,0.976775,0.656904,0.4353628
0.6,1.5,186,1.691545,-0.003309526,1.107727,0.7656288,0.5607813
0.6,1.615661,186,1.571464,-0.004206841,1.288528,0.7929444,0.7389994
0.6,1.71934,186,1.434683,0.001040729,1.449279,0.8094891,0.890523
0.6,1.809017,186,1.247558,0.01344255,1.574533,0.8699162,1.002495
0.6,1.882948,186,0.9356694,0.00863816,1.686211,0.9455728,1.339991
0.6,1.939693,186,0.5548655,0.02602621,1.832898,0.5894678,-0.1184055
0.6,1.978148,186,-8.400783e-05,-0.0001036279,0.08052173,0.04377528,0.001190214
0.6,1.997564,186,-3.963905e-05,-3.271537e-06,0.05042377,0.002866248,2.909849e-05
0.7,0,186,2.783648e-15,1.785292e-18,2.139418e-13,7.90841e-16,9.628785e-30
0.7,0.009731931,186,0.0003226754,7.266348e-06,0.0578558,0.02418109,-0.0005685329
0.7,0.0387383,186,2.416235e-05,-0.0005970369,0.3371351,0.2028515,-0.06117394
0.7,0.08645454,186,0.7968656,-0.01258064,1.483586,0.86875,-0.9246646
0.7,0.1519519,186,1.104597,-0.003395636,1.627293,0.9460054,-1.218285
0.7,0.2339556,186,1.345543,-0.006678477,1.508137,0.8649896,-0.8919702
0.7,0.3308694,186,1.50757,0.002023152,1.342382,0.7974066,-0.7563124
0.7,0.4408071,186,1.626949,0.001612929,1.231908,0.7658739,-0.7177044
0.7,0.5616289,186,1.741954,0.005159247,1.047069,0.7227098,-0.5500336
0.7,0.690983,186,1.838605,-0.0005609049,0.909595,0.5944867,-0.3283398
0.7,0.8263518,186,1.923882,-0.004083013,0.7508725,0.5334596,-0.1881217
0.7,0.9651005,186,1.966737,6.759997e-05,0.6406442,0.4913821,-0.03591322
0.7,1.104528,186,1.954102,0.002075966,0.6647772,0.5090648,0.1001254
0.7,1.241922,186,1.886279,0.002756272,0.8189144,0.5508133,0.2656792
0.7,1.374607,186,1.793902,-0.0001466221,0.9758759,0.6400571,0.3874364
0.7,1.5,186,1.690694,-0.004943484,1.125407,0.7727659,0.6397236
0.7,1.615661,186,1.576482,-0.001852484,1.3059,0.7983711,0.7458341
0.7,1.71934,186,1.439859,0.00309473,1.425819,0.8216296,0.8302529
0.7,1.809017,186,1.245782,0.005992827,1.585992,0.8713565,1.001865
0.7,1.882948,186,0.9591493,0.004994161,1.556935,0.9941376,1.263108
0.7,1.939693,186,0.5720228,0.03863844,1.882065,0.7031133,0.2681277
0.7,1.978148,186,0.0003306761,-1.898232e-05,0.08323564,0.08094552,0.004545676
0.7,1.997564,186,0.0002537676,-6.761474e-06,0.0449751,0.004453702,7.23082e-05
0.8,0,186,2.743042e-15,-2.868469e-18,2.140409e-13,7.768764e-16,-2.915491e-30
0.8,0.009731931,186,0.0001207713,-0.0001775628,0.05653382,0.02188943,-0.0004408357
0.8,0.0387383,186,-0.0002875238,-0.0004796884,0.2783468,0.1752945,-0.01898587
0.8,0.08645454,186,0.8154336,0.001331874,1.57235,0.824515,-0.8597002
0.8,0.1519519,186,1.107858,-0.001467583,1.57437,0.9408295,-1.177985
0.8,0.2339556,186,1.350875,-0.007583246,1.537006,0.8685125,-0.9159246
0.8,0.3308694,186,1.51046,-0.002605236,1.371314,0.8117588,-0.756006
0.8,0.4408071,186,1.63449,0.009658104,1.254619,0.7629959,-0.7050324
0.8,0.5616289,186,1.737253,0.004831913,1.051895,0.708088,-0.5122744
0.8,0.690983,186,1.838127,0.001417544,0.8975779,0.6063298,-0.3531959
0.8,0.8263518,186,1.922703,-0.004426922,0.7551082,0.5371022,-0.1914378
0.8,0.9651005,186,1.966614,-0.001811399,0.6429216,0.5182026,-0.03578522
0.8,1.104528,186,1.95107,0.004762509,0.6928564,0.5253072,0.1276643
0.8,1.241922,186,1.886547,0.003761226,0.8087015,0.5839551,0.2255927
0.8,1.374607,186,1.793019,-0.003542646,0.9821239,0.6516301,0.4484445
0.8,1.5,186,1.696827,-0.004227986,1.119894,0.7130651,0.5259266
0.8,1.615661,186,1.581019,-0.006550485,1.342351,0.7650184,0.7205381
0.8,1.71934,186,1.442653,0.005280087,1.43773,0.8385937,0.9340974
0.8,1.809017,186,1.257132,0.006596887,1.562647,0.8901527,0.9171962
0.8,1.882948,186,0.9895895,-0.001225282,1.533703,0.9699476,1.145035
0.8,1.939693,186,0.5175662,0.001619375,1.831249,0.6155849,0.8315502
0.8,1.978148,186,-4.503247e-05,0.0005447374,0.07213472,0.06772949,0.002422133
0.8,1.997564,186,0.0001197576,3.485623e-05,0.04456585,0.004088264,6.126008e-05
0.9,0,186,2.680602e-15,-1.175366e-17,2.138294e-13,7.947228e-16,-1.416825e-29
0.9,0.009731931,186,-0.0001152714,-0.0001002644,0.05574986,0.01621323,-0.0004510684
0.9,0.0387383,186,-0.0003693018,-0.0003173223,0.2499982,0.08630454,-0.008153718
0.9,0.08645454,186,0.8110796,-0.03744893,1.651924,0.7445974,-0.5055003
0.9,0.1519519,186,1.110106,0.000219169,1.530407,0.9081177,-1.127983
0.9,0.2339556,186,1.346392,0.00425394,1.496684,0.872157,-0.9920922
0.9,0.3308694,186,1.509918,0.005903977,1.402457,0.8266314,-0.840975
0.9,0.4408071,186,1.628872,0.007398076,1.269899,0.7692606,-0.7268439
0.9,0.5616289,186,1.738653,-0.0008745217,1.064685,0.7139491,-0.5518432
0.9,0.690983,186,1.834309,-0.004725154,0.9131054,0.6405396,-0.3828398
0.9,0.8263518,186,1.924687,-0.004317415,0.7633421,0.5642839,-0.2167947
0.9,0.9651005,186,1.966077,-0.001552214,0.6328902,0.4915491,-0.03209417
0.9,1.104528,186,1.95385,0.003588608,0.6831619,0.5111939,0.116447
0.9,1.241922,186,1.890322,0.004955751,0.7994919,0.6017071,0.2791245
0.9,1.374607,186,1.793368,0.005261871,0.9914047,0.6806406,0.4604701
0.9,1.5,186,1.69209,-0.00261834,1.149172,0.7447098,0.633097
0.9,1.615661,186,1.585181,-0.008824909,1.348354,0.784894,0.8084696
0.9,1.71934,186,1.442062,-0.001280333,1.452464,0.8579289,0.8961648
0.9,1.809017,186,1.251617,-0.006296551,1.576537,0.8731833,1.095889
0.9,1.882948,186,1.004717,0.01256739,1.5059,0.8987221,0.9280771
0.9,1.939693,186,0.001148313,-0.0004803966,2.248212,0.2952682,-0.09558449
0.9,1.978148,186,-0.0001942808,0.0001534079,0.07267661,0.04610026,0.001975554
0.9,1.997564,186,-0.0001043116,1.002576e-05,0.04387263,0.003072968,6.489172e-05
1,0,186,2.622439e-15,-7.144677e-19,2.137159e-13,7.563387e-16,-7.781234e-30
1,0.009731931,186,9.043322e-05,3.007964e-05,0.06237941,0.02669494,-0.0003943637
1,0.0387383,186,-0.03424243,0.02120684,0.5681083,0.3472758,0.0899613
1,0.08645454,186,0.783044,0.04899048,1.695435,0.8196996,-1.227601
1,0.1519519,186,1.118057,0.02170204,1.510462,0.877923,-1.046227
1,0.2339556,186,1.343167,0.003531149,1.520056,0.8559701,-0.9626154
1,0.3308694,186,1.507973,0.006106975,1.412049,0.807416,-0.8304532
1,0.4408071,186,1.631852,0.008206618,1.274403,0.7599713,-0.7431665
1,0.5616289,186,1.737405,-0.0002650836,1.054442,0.7009955,-0.5664675
1,0.690983,186,1.837537,0.0007341231,0.910141,0.6005912,-0.3445012
1,0.8263518,186,1.929509,-0.0009589914,0.7609603,0.5547707,-0.2068649
1,0.9651005,186,1.967123,-0.0006589955,0.6169182,0.5149645,-0.02860789
1,1.104528,186,1.956188,-6.446135e-05,0.6676592,0.5280122,0.07196985
1,1.241922,186,1.892912,-0.0007368871,0.8051086,0.5666897,0.2577966
1,1.374607,186,1.790888,0.0003640528,1.007117,0.6509788,0.4505729
1,1.5,186,1.686618,-0.004530201,1.131977,0.7173231,0.5978476
1,1.615661,186,1.583115,-0.007355527,1.358349,0.7974009,0.8184359
1,1.71934,186,1.442824,-0.006880308,1.421445,0.8007997,0.881455
1,1.809017,186,1.246163,-0.008968993,1.533822,0.8780048,1.092933
1,1.882948,186,1.011518,-0.02439515,1.543782,0.884503,1.101786
1,1.939693,186,0.3590175,-0.04733219,1.529136,0.7595626,1.086044
1,1.978148,186,0.0001313389,-0.0001187401,0.07744957,0.1002589,0.002306536
1,1.997564,186,4.270235e-05,-8.069316e-06,0.0495433,0.004863512,5.805559e-05
1.1,0,186,2.671544e-15,3.793533e-18,2.138349e-13,8.096241e-16,-2.277436e-30
1.1,0.009731931,186,-0.0001788522,-5.761666e-05,0.08391706,0.05399915,0.0008270824
1.1,0.0387383,186,0.09602382,0.01689704,0.9325459,0.5370891,-0.4721098
1.1,0.08645454,186,0.7509979,0.01544502,1.655712,0.9292978,-1.436379
1.1,0.1519519,186,1.113026,0.01118114,1.545047,0.9373813,-1.060224
1.1,0.2339556,186,1.337451,0.005345271,1.474326,0.8755758,-0.976628
1.1,0.3308694,186,1.502843,0.0008974632,1.406446,0.8110223,-0.7942274
1.1,0.4408071,186,1.629763,0.005564693,1.245589,0.7540671,-0.6331154
1.1,0.5616289,186,1.741558,0.002881395,1.046567,0.6963787,-0.4804832
1.1,0.690983,186,1.837022,-0.0006286326,0.9243123,0.6250394,-0.3672136
1.1,0.8263518,186,1.928127,-0.0004875142,0.7501733,0.5594313,-0.2535779
1.1,0.9651005,186,1.968448,-0.001567513,0.6216641,0.5236995,-0.03173783
1.1,1.104528,186,1.956302,0.001795564,0.6664171,0.5351728,0.1325825
1.1,1.241922,186,1.889606,0.0001513142,0.8160613,0.5833206,0.2906928
1.1,1.374607,186,1.792663,0.001198339,0.9711612,0.6732925,0.4356033
1.1,1.5,186,1.69176,-0.004939666,1.124125,0.7073848,0.4954247
1.1,1.615661,186,1.576761,-0.005331363,1.341826,0.7966406,0.7623524
1.1,1.71934,186,1.438376,-0.002205182,1.410938,0.8403896,0.9279134
1.1,1.809017,186,1.237128,-0.00730645,1.514667,0.8932006,1.064319
1.1,1.882948,186,0.9941906,-0.0138106,1.558366,0.9086034,1.148182
1.1,1.939693,186,0.4694521,-0.01410319,1.650859,0.87501,1.412653
1.1,1.978148,186,-0.02909756,-0.01359205,0.4162895,0.2577194,-0.04725432
1.1,1.997564,186,-0.0001591464,5.032622e-06,0.06405424,0.009714627,-0.0001506947
1.2,0,186,2.649681e-15,-1.548035e-18,2.141409e-13,7.700862e-16,-8.525146e-30
1.2,0.009731931,186,-7.767853e-06,-3.936138e-05,0.06695883,0.01936718,-0.0005789715
1.2,0.0387383,186,-0.000320974,-0.0002278784,0.2636111,0.1320557,-0.01828624
1.2,0.08645454,186,0.7825352,-0.01257263,1.599344,0.8681414,-1.054268
1.2,0.1519519,186,1.114106,0.003622298,1.525932,0.8869933,-0.9932657
1.2,0.2339556,186,1.331943,0.004048656,1.464543,0.8162204,-0.8814923
1.2,0.3308694,186,1.500137,0.004212718,1.35284,0.7731661,-0.719515
1.2,0.4408071,186,1.631205,0.002071364,1.246775,0.7811747,-0.6926075
1.2,0.5616289,186,1.737661,0.00360128,1.024388,0.7138097,-0.4913013
1.2,0.690983,186,1.83945,0.0007096625,0.9171444,0.6251146,-0.3433785
1.2,0.8263518,186,1.925162,-0.001121717,0.7453769,0.5543332,-0.2202596
1.2,0.9651005,186,1.969848,-0.0008885976,0.6180835,0.5009429,-0.04886268
1.2,1.104528,186,1.958184,0.00235368,0.6625858,0.5276153,0.1163044
1.2,1.241922,186,1.890143,0.0006907761,0.8275302,0.5791444,0.2875194
1.2,1.374607,186,1.79772,0.0001270136,0.9612773,0.6865261,0.3944457
1.2,1.5,186,1.693528,-0.002217256,1.1467,0.7492986,0.5769946
1.2,1.615661,186,1.577845,-0.002742887,1.307367,0.7848414,0.6311564
1.2,1.71934,186,1.431274,-0.005282244,1.433186,0.7856234,0.8157739
1.2,1.809017,186,1.243652,-0.00500397,1.478459,0.8734573,0.9694761
1.2,1.882948,186,0.9853243,-0.001104371,1.557311,0.8920841,1.05519
1.2,1.939693,186,0.4386694,0.06083412,1.814265,0.7029029,-0.4323725
1.2,1.978148,186,-1.820213e-05,3.062807e-05,0.08389572,0.05843009,0.002992379
1.2,1.997564,186,2.373458e-05,-1.171122e-06,0.05277012,0.003629546,8.133219e-05
1.3,0,186,2.59591e-15,-4.126379e-18,2.137352e-13,8.03485e-16,4.955418e-30
1.3,0.009731931,186,-4.222224e-05,5.932071e-05,0.06035793,0.02244041,-0.0004652321
1.3,0.0387383,186,-0.0003823097,0.0007526226,0.2638921,0.1483013,-0.02017731
1.3,0.08645454,186,0.7438159,-0.03572727,1.586568,0.8278154,-0.8297302
1.3,0.1519519,186,1.107803,-0.007719451,1.53219,0.9078986,-1.035784
1.3,0.2339556,186,1.331561,-0.001076759,1.465646,0.8878771,-0.9259356
1.3,0.3308694,186,1.497038,0.001008394,1.330248,0.7963025,-0.7732511
1.3,0.4408071,186,1.632154,0.00484734,1.247061,0.7612912,-0.7026773
1.3,0.5616289,186,1.74232,0.005627774,1.031778,0.6914515,-0.455761
1.3,0.690983,186,1.841194,-0.003006777,0.8936419,0.6499219,-0.383
1.3,0.8263518,186,1.924045,-0.00184763,0.7349346,0.5682352,-0.2183217
1.3,0.9651005,186,1.969515,-0.001394137,0.6396158,0.5038752,-0.02190749
1.3,1.104528,186,1.956551,0.001374533,0.6647254,0.5184641,0.0844971
1.3,1.241922,186,1.890623,0.002732817,0.8125112,0.5693471,0.2704622
1.3,1.374607,186,1.798315,-0.001369238,0.9570351,0.6899328,0.4469307
1.3,1.5,186,1.692986,-0.01001201,1.128739,0.7037977,0.5076185
1.3,1.615661,186,1.572917,-0.001889323,1.293269,0.7915729,0.7478531
1.3,1.71934,186,1.432829,-0.002105036,1.412848,0.8212171,0.8119081
1.3,1.809017,186,1.24274,-0.001551037,1.473444,0.8855174,0.9731508
1.3,1.882948,186,0.9833887,0.01118031,1.547841,0.8966932,0.9369945
1.3,1.939693,186,0.1591631,0.05477336,2.14117,0.5929191,0.1414803
1.3,1.978148,186,-0.0001170999,-0.0001278177,0.07817072,0.06833946,0.00302252
1.3,1.997564,186,-3.091149e-05,-9.004077e-06,0.04740548,0.004200954,6.086226e-05
