x,y,U,V,urms,vrms,uv
0.35,0.89547,1.942,-0.0017223,0.70647,0.55213,-0.13465
0.35,0.9651,1.9606,-9.5831e-05,0.64356,0.5218,-0.042434
0.35,1.0349,1.9616,-0.00019525,0.63931,0.52162,0.035929
0.35,1.1045,1.9447,-0.0015395,0.70051,0.54869,0.12477
0.35,1.1736,1.9192,-0.0028181,0.75617,0.57901,0.21058
0.35,1.2419,1.8739,-0.0037086,0.84331,0.61652,0.32509
0.35,1.309,1.8254,-0.0019491,0.92735,0.66223,0.40093
0.35,1.3746,1.7714,-0.00087139,0.97279,0.68495,0.41895
0.35,1.4384,1.7097,-0.0015164,1.0645,0.70736,0.49173
0.35,1.5,1.6464,-0.0017925,1.147,0.77917,0.61915
0.35,1.5592,1.5801,-0.0059897,1.2569,0.78678,0.71842
0.35,1.6157,1.5131,-0.0038648,1.3026,0.80738,0.75407
0.35,1.6691,1.4405,-0.0029345,1.3816,0.80481,0.81522
0.35,1.7193,1.3745,0.00044459,1.4438,0.82391,0.86391
0.35,1.766,1.2952,0.0032372,1.494,0.87227,1.0067
0.35,1.809,1.196,0.0066312,1.5276,0.87662,1.0225
0.35,1.848,1.0761,0.01255,1.609,0.87976,1.0151
0.35,1.8829,0.93486,0.02305,1.5967,0.84659,0.9424
0.35,1.9135,0.71164,0.044998,1.7147,0.85797,1.0043
0.35,1.9397,0.41603,0.035162,1.543,0.85507,1.3596
0.35,1.9613,0.0069672,0.004493,0.72268,0.46604,0.1719
0.35,1.9781,-0.0012356,0.00095632,0.15611,0.13245,0.0093944
0.35,1.9903,-0.00061292,0.00013765,0.098191,0.044163,0.0023905
0.35,1.9976,-0.00041145,2.3446e-05,0.072125,0.0073416,0.00029522
0.35,2,-1.5627e-05,3.263e-09,0.0012097,8.0954e-07,5.1829e-10
0.4,0,2.5502e-15,4.3517e-18,2.1405e-13,7.943e-16,-5.5475e-30
0.4,0.0024359,-0.00024204,2.3143e-06,0.063683,0.0043766,8.596e-05
0.4,0.0097319,-0.00039439,2.5314e-05,0.089762,0.032561,0.0010645
0.4,0.021852,-0.00036402,-0.00019329,0.13497,0.10909,0.0059747
0.4,0.038738,0.10332,0.0022769,0.93904,0.51566,-0.40686
0.4,0.060307,0.44136,0.01151,1.6578,0.83191,-1.143
0.4,0.086455,0.6842,0.026779,1.7072,0.87601,-1.2715
0.4,0.11705,0.89375,0.015973,1.6468,0.85186,-1.0054
0.4,0.15195,1.055,0.0050292,1.5869,0.87411,-0.96411
0.4,0.19098,1.1846,0.0013088,1.5638,0.87642,-1.0159
0.4,0.23396,1.281,0.00037996,1.4969,0.85287,-0.9798
