x,y,U,V,urms,vrms,uv
0,0.94418,1.9563,-0.00045323,0.11235,0.087897,-0.0011991
0,0.95115,1.9576,-0.00041546,0.11178,0.087719,-0.0010576
0,0.95812,1.9587,-0.00036841,0.11126,0.087548,-0.00091276
0,0.9651,1.9596,-0.00031575,0.11081,0.087398,-0.00076674
0,0.97208,1.9603,-0.00025612,0.11045,0.087278,-0.00061848
0,0.97906,1.9609,-0.00019354,0.11016,0.087206,-0.00046693
0,0.98604,1.9613,-0.00012903,0.10992,0.087167,-0.00031202
0,0.99302,1.9616,-6.5036e-05,0.10975,0.087155,-0.00015604
0,1,1.9616,0,0.10968,0.087149,0
0,1.007,1.9616,0,0.10968,0.087149,0
0,1.014,1.9616,-6.5036e-05,0.10975,0.087155,0.00015604
0,1.0209,1.9613,-0.00012903,0.10992,0.087167,0.00031202
0,1.0279,1.9609,-0.00019354,0.11016,0.087206,0.00046693
0,1.0349,1.9603,-0.00025612,0.11045,0.087278,0.00061848
0,1.0419,1.9596,-0.00031575,0.11081,0.087398,0.00076674
0,1.0488,1.9587,-0.00036841,0.11126,0.087548,0.00091276
0,1.0558,1.9576,-0.00041546,0.11178,0.087719,0.0010576
0,1.0628,1.9563,-0.00045323,0.11235,0.087897,0.0011991
0,1.0698,1.955,-0.00048586,0.11295,0.088093,0.0013385
0,1.0767,1.9533,-0.00051344,0.11358,0.088306,0.0014803
0,1.0837,1.9516,-0.00054526,0.11423,0.088549,0.0016283
0,1.0906,1.9497,-0.00057682,0.11491,0.088817,0.0017807
0,1.0976,1.9477,-0.00060713,0.11562,0.089121,0.0019365
0,1.1045,1.9455,-0.00062801,0.11638,0.089459,0.002095
0,1.1115,1.9433,-0.00064189,0.11722,0.08983,0.0022546
0,1.1184,1.9408,-0.00064503,0.11819,0.090216,0.0024134
0,1.1253,1.9383,-0.00064474,0.11926,0.090622,0.0025693
0,1.1323,1.9356,-0.00064684,0.1204,0.091039,0.0027221
0,1.1392,1.9329,-0.00066477,0.12155,0.091488,0.0028738
0,1.1461,1.9299,-0.00069695,0.12271,0.091964,0.0030259
0,1.153,1.9269,-0.00074163,0.12391,0.092472,0.0031817
0,1.1599,1.9237,-0.00079079,0.12518,0.093004,0.003341
0,1.1668,1.9203,-0.00084174,0.12653,0.093563,0.0035021
0,1.1736,1.9166,-0.00089143,0.12794,0.09413,0.0036637
0,1.1805,1.9129,-0.0009466,0.12938,0.094717,0.0038274
0,1.1874,1.9089,-0.0010092,0.13088,0.095319,0.003993
0,1.1942,1.9049,-0.0010803,0.13244,0.095944,0.004159
0,1.2011,1.9006,-0.0011568,0.13402,0.096573,0.0043233
0,1.2079,1.8964,-0.0012369,0.13564,0.097215,0.0044831
0,1.2147,1.892,-0.0013182,0.13728,0.097861,0.0046383
0,1.2215,1.8876,-0.0013978,0.1389,0.098518,0.0047911
0,1.2284,1.883,-0.0014713,0.14045,0.099182,0.0049413
0,1.2351,1.8786,-0.0015408,0.14193,0.099863,0.0050878
0,1.2419,1.8739,-0.001611,0.14342,0.10055,0.0052318
0,1.2487,1.8693,-0.0016847,0.14496,0.10123,0.0053743
0,1.2554,1.8645,-0.0017549,0.14656,0.10192,0.005515
