x,y,U,V,urms,vrms,uv
1.6,0.9651,1.9616,-0.00069766,0.64035,0.51136,-0.034277
1.6,1.1045,1.9449,-0.0010666,0.68319,0.53358,0.086805
1.6,1.2419,1.8728,-0.0030598,0.83793,0.60133,0.28182
1.6,1.3746,1.7684,0.0057326,1.0143,0.64836,0.39376
1.6,1.5,1.6536,-0.0020468,1.1655,0.74745,0.59006
1.6,1.6157,1.5254,-0.0031181,1.3359,0.82179,0.78558
1.6,1.7193,1.3725,-0.016611,1.4571,0.90071,1.0346
1.6,1.809,1.1956,-0.025732,1.5561,0.93226,1.2076
1.6,1.8829,0.99524,-0.025936,1.4365,0.86452,0.81874
1.6,1.9397,0.50259,-0.041075,1.8917,0.51245,-0.30045
1.6,1.9781,0.00042386,-0.00011069,0.065642,0.045412,0.00082033
1.6,1.9976,0.00025355,-3.1501e-06,0.040456,0.002789,2.3964e-05
1.7,0,2.6406e-15,3.585e-18,2.1363e-13,7.7646e-16,-1.2287e-29
1.7,0.0097319,-0.00021471,6.5271e-07,0.053053,0.016195,-0.00010406
1.7,0.038738,-0.00030373,2.4612e-05,0.24499,0.12183,-0.0051951
1.7,0.086455,0.80329,-0.014767,1.5733,0.73905,-0.79302
1.7,0.15195,1.0895,-0.02202,1.4785,0.89995,-0.95385
1.7,0.23396,1.2896,-0.0094843,1.4987,0.88642,-0.99964
1.7,0.33087,1.4468,-0.0028232,1.3778,0.83838,-0.87016
1.7,0.44081,1.5823,-0.0030636,1.2503,0.79911,-0.66165
1.7,0.56163,1.7123,-0.0012759,1.0639,0.73221,-0.47806
1.7,0.69098,1.8168,-0.0037402,0.95725,0.65635,-0.34569
1.7,0.82635,1.9152,4.0574e-06,0.75777,0.57482,-0.20768
1.7,0.9651,1.9607,9.0567e-05,0.666,0.51998,-0.039793
1.7,1.1045,1.9451,0.00051794,0.68185,0.54682,0.097178
1.7,1.2419,1.8747,-0.0025785,0.85302,0.60024,0.2755
1.7,1.3746,1.7686,-0.0022806,1.0079,0.66632,0.42974
1.7,1.5,1.6569,-0.0019607,1.1588,0.76436,0.57924
1.7,1.6157,1.5258,-0.0024373,1.3335,0.81107,0.74959
1.7,1.7193,1.3775,-0.0074465,1.4235,0.88281,0.96597
1.7,1.809,1.1996,-0.016324,1.5085,0.90552,1.0115
1.7,1.8829,0.99198,-0.021506,1.4366,0.82556,0.77982
1.7,1.9397,0.43545,-0.0032111,1.4884,0.55278,0.71686
1.7,1.9781,-0.00028357,-4.2852e-06,0.069457,0.050242,0.00055485
1.7,1.9976,-0.0001899,-1.0521e-06,0.041829,0.0030288,1.3626e-05
1.8,0,2.605e-15,-5.311e-18,2.1396e-13,7.872e-16,-3.0667e-30
1.8,0.0097319,6.8267e-05,-4.4688e-06,0.047462,0.015264,0.00012386
1.8,0.038738,-0.00022003,7.6182e-06,0.24556,0.13331,0.00078715
1.8,0.086455,0.77518,-0.028931,1.5521,0.7422,-0.74708
1.8,0.15195,1.0931,-0.012205,1.4427,0.87588,-0.88142
1.8,0.23396,1.2898,-0.0068056,1.4637,0.84105,-0.89376
1.8,0.33087,1.4455,-0.0025518,1.3959,0.82137,-0.86333
1.8,0.44081,1.5808,0.0019136,1.2583,0.7796,-0.65035
1.8,0.56163,1.7078,0.0019528,1.0985,0.73597,-0.49312
1.8,0.69098,1.8171,-0.00056606,0.97004,0.63654,-0.38606
1.8,0.82635,1.9123,0.00039033,0.77425,0.55053,-0.20289
1.8,0.9651,1.9635,0.00037312,0.64388,0.5025,-0.026912
1.8,1.1045,1.9464,-0.00053363,0.67729,0.51641,0.078143
1.8,1.2419,1.87,0.0010649,0.86193,0.59814,0.32062
1.8,1.3746,1.7702,-0.0012969,1.0207,0.66894,0.44151
1.8,1.5,1.6556,0.0062867,1.1755,0.76154,0.54718
1.8,1.6157,1.5259,-0.0010227,1.327,0.79798,0.71251
1.8,1.7193,1.3813,-0.0050126,1.4103,0.81722,0.81044
1.8,1.809,1.2032,-0.0084743,1.4639,0.86691,0.87224
1.8,1.8829,0.99682,-0.021196,1.4037,0.84328,0.70121
1.8,1.9397,0.3433,-0.012966,1.4199,0.55791,0.76456
1.8,1.9781,-1.8605e-05,-6.7959e-06,0.063408,0.04835,-0.00054716
1.8,1.9976,6.858e-05,1.18e-08,0.037137,0.0028377,-1.6938e-05
1.9,0,2.5792e-15,-2.762e-18,2.1414e-13,7.8449e-16,7.0842e-30
1.9,0.0097319,0.00031144,-2.5486e-05,0.04326,0.012179,2.3107e-05
1.9,0.038738,0.00037862,-0.00016956,0.22414,0.09331,0.0034819
1.9,0.086455,0.73954,-0.0063524,1.5982,0.63749,-0.73167
1.9,0.15195,1.1005,0.00053581,1.4394,0.8769,-0.91243
1.9,0.23396,1.2868,0.010662,1.4813,0.84768,-0.88655
1.9,0.33087,1.4405,0.0010447,1.4339,0.82076,-0.86259
1.9,0.44081,1.585,0.0019578,1.2605,0.772,-0.67416
1.9,0.56163,1.7068,0.0027699,1.1117,0.73489,-0.49852
1.9,0.69098,1.8224,0.0017681,0.96786,0.62811,-0.38332
1.9,0.82635,1.9123,0.0014134,0.76911,0.55704,-0.21584
1.9,0.9651,1.963,-0.00042166,0.64402,0.52313,-0.044773
1.9,1.1045,1.9452,0.00051631,0.69088,0.52281,0.12205
1.9,1.2419,1.8786,0.00063905,0.85831,0.60441,0.31272
1.9,1.3746,1.772,0.0039942,1.0282,0.67333,0.39384
1.9,1.5,1.6502,0.0019133,1.1811,0.75934,0.60207
1.9,1.6157,1.5259,-0.0010913,1.3475,0.79895,0.80154
1.9,1.7193,1.3735,0.0044888,1.4695,0.8234,0.85972
1.9,1.809,1.2073,0.0051585,1.4476,0.86791,0.91351
1.9,1.8829,1.0039,-0.0027391,1.4987,0.82802,0.82399
1.9,1.9397,0.13858,-0.029567,1.6157,0.47325,0.6444
1.9,1.9781,0.00032443,-4.1303e-05,0.05049,0.038334,-0.00039239
1.9,1.9976,0.0002386,-2.7205e-06,0.034391,0.0022589,-1.3302e-06
2,0,2.6005e-15,5.6654e-18,2.1376e-13,7.87e-16,-1.9797e-30
2,0.0097319,-0.00038382,-8.1647e-05,0.054198,0.017009,-6.5057e-05
2,0.038738,-0.000667,-0.00067688,0.24429,0.12959,-0.002739
2,0.086455,0.71101,0.025101,1.6298,0.76976,-1.0469
2,0.15195,1.1035,0.011684,1.4777,0.82867,-0.82316
2,0.23396,1.2832,0.010027,1.5075,0.85395,-0.90905
2,0.33087,1.4367,0.0042471,1.4381,0.83669,-0.86496
2,0.44081,1.5822,0.0049736,1.2672,0.81019,-0.7428
2,0.56163,1.7061,-0.00016584,1.0683,0.71439,-0.45925
2,0.69098,1.8225,0.0052902,0.9546,0.64927,-0.34368
2,0.82635,1.9142,-0.00079053,0.76153,0.55739,-0.19623
2,0.9651,1.9623,0.00012335,0.64594,0.52545,-0.053798
2,1.1045,1.9454,-0.001726,0.68365,0.53769,0.12372
2,1.2419,1.8734,0.00091669,0.86905,0.60693,0.29854
2,1.3746,1.7709,0.0014595,1.002,0.66714,0.40779
2,1.5,1.6479,0.005018,1.1762,0.74029,0.56675
2,1.6157,1.5152,0.0059278,1.3544,0.82953,0.75938
2,1.7193,1.3704,0.0067828,1.483,0.838,0.87563
2,1.809,1.2068,0.010399,1.4881,0.85159,0.86033
2,1.8829,0.99445,0.015896,1.5177,0.77163,0.81201
2,1.9397,0.31338,0.020157,1.2559,0.61345,0.63235
2,1.9781,-0.00045452,-0.00021071,0.067904,0.052804,2.5232e-05
2,1.9976,-0.00030162,-1.1732e-05,0.042835,0.003156,1.0436e-05
2.1,0,2.6475e-15,-1.7234e-18,2.1399e-13,8.0016e-16,-8.1188e-30
2.1,0.0097319,-0.00010094,-3.4241e-05,0.069673,0.023553,-0.00029327
2.1,0.038738,0.026191,0.0026015,0.599,0.31687,-0.19324
2.1,0.086455,0.7408,0.028559,1.5557,0.81708,-1.1015
2.1,0.15195,1.099,0.016182,1.5005,0.8399,-0.89011
2.1,0.23396,1.2831,0.0084365,1.4756,0.86989,-0.8782
2.1,0.33087,1.4294,-0.0010173,1.386,0.81634,-0.80524
2.1,0.44081,1.5745,0.0010501,1.2611,0.78463,-0.6955
2.1,0.56163,1.6989,-0.00079175,1.0979,0.73165,-0.54425
2.1,0.69098,1.82,0.00082155,0.9349,0.64792,-0.41487
2.1,0.82635,1.9143,0.0021661,0.7666,0.5808,-0.20813
2.1,0.9651,1.961,0.00096896,0.66947,0.53637,-0.054349
2.1,1.1045,1.9448,0.0031393,0.69911,0.54131,0.13188
2.1,1.2419,1.8738,0.0011511,0.85245,0.62089,0.311
2.1,1.3746,1.7701,-0.0016227,0.99662,0.66796,0.4649
2.1,1.5,1.6426,-0.00078859,1.1818,0.76636,0.61457
2.1,1.6157,1.5118,0.002788,1.3178,0.80358,0.7065
2.1,1.7193,1.3661,-0.0014602,1.4575,0.86797,0.9546
2.1,1.809,1.201,0.014049,1.504,0.87666,0.87674
2.1,1.8829,0.98265,0.016954,1.5288,0.8097,1.0088
2.1,1.9397,0.47898,0.027914,1.5034,0.68126,0.9609
2.1,1.9781,-0.00012489,-0.00020178,0.093869,0.07572,0.0019868
2.1,1.9976,-6.945e-05,-7.6028e-06,0.054119,0.0044125,3.8046e-05
2.2,0,2.6434e-15,-3.9303e-18,2.1416e-13,7.4266e-16,-5.2135e-30
2.2,0.0097319,0.00031112,-2.0356e-06,0.066787,0.057612,0.00060411
2.2,0.038738,0.1539,0.011827,1.2027,0.50455,-0.51596
2.2,0.086455,0.75286,0.0095055,1.5272,0.84992,-1.0976
2.2,0.15195,1.0966,-0.001774,1.4931,0.84056,-0.93351
2.2,0.23396,1.2819,0.0026201,1.4483,0.83752,-0.77662
2.2,0.33087,1.4348,-0.0021811,1.3446,0.80065,-0.74584
2.2,0.44081,1.5724,-0.0046874,1.2768,0.77103,-0.76067
2.2,0.56163,1.7007,-0.0052724,1.0979,0.70587,-0.61047
2.2,0.69098,1.8204,-0.0068875,0.93473,0.65752,-0.41711
2.2,0.82635,1.9135,-0.0023557,0.7621,0.5678,-0.23984
2.2,0.9651,1.9563,0.00095217,0.68892,0.51074,-0.040714
2.2,1.1045,1.9446,0.0010974,0.72173,0.52308,0.10671
2.2,1.2419,1.8736,-0.0036997,0.86493,0.61978,0.3542
2.2,1.3746,1.7679,-0.0039053,1.0253,0.66304,0.48807
2.2,1.5,1.6411,-0.0064201,1.1819,0.75642,0.71607
2.2,1.6157,1.5081,-0.002415,1.3193,0.78548,0.73481
2.2,1.7193,1.367,0.00023056,1.4514,0.83507,0.80288
2.2,1.809,1.2022,0.00035702,1.4595,0.83791,0.81781
2.2,1.8829,0.96476,-0.0036256,1.5771,0.86903,1.0668
2.2,1.9397,0.54257,0.018445,1.7668,0.76112,1.1609
2.2,1.9781,-0.025885,0.016421,0.38645,0.24843,-0.049806
2.2,1.9976,0.00023228,8.0002e-06,0.052165,0.0096231,-0.00012514
2.3,0,2.6461e-15,-5.2191e-18,2.1413e-13,8.1005e-16,1.1832e-29
2.3,0.0097319,-0.00011657,-0.00018474,0.061833,0.028358,0.00045524
2.3,0.038738,0.058521,0.013022,1.0693,0.37095,-0.19209
2.3,0.086455,0.78266,-0.0012391,1.4992,0.82565,-0.87182
2.3,0.15195,1.0892,0.0059852,1.4923,0.80836,-0.80315
2.3,0.23396,1.2809,-0.0033022,1.4365,0.85442,-0.89493
2.3,0.33087,1.4332,-0.0022198,1.4002,0.83163,-0.80512
2.3,0.44081,1.5689,-0.0035104,1.2899,0.7778,-0.80973
2.3,0.56163,1.7079,-0.0053385,1.0981,0.73708,-0.59301
2.3,0.69098,1.8159,-0.0026717,0.96025,0.66581,-0.46306
2.3,0.82635,1.9125,0.00066944,0.79198,0.55871,-0.22436
2.3,0.9651,1.9573,-0.00048878,0.68094,0.5248,-0.043087
2.3,1.1045,1.9421,-0.0014318,0.69607,0.54151,0.13068
2.3,1.2419,1.8746,-0.0035558,0.83827,0.60694,0.31189
2.3,1.3746,1.7698,-0.0010783,1.0266,0.69161,0.51905
2.3,1.5,1.6408,-0.0074655,1.1855,0.767,0.67545
2.3,1.6157,1.5073,-0.001658,1.3437,0.80522,0.80091
2.3,1.7193,1.3638,-0.0022988,1.4596,0.85297,0.83214
2.3,1.809,1.2092,-0.0035259,1.4191,0.87088,0.80711
2.3,1.8829,0.96774,0.0041926,1.5739,0.87064,1.0584
2.3,1.9397,0.58207,-0.013557,1.8844,0.71488,0.56289
2.3,1.9781,-0.00045066,-0.00053428,0.10393,0.11927,-0.0060054
2.3,1.9976,-4.7319e-05,-3.743e-05,0.047578,0.0050921,-5.1927e-05
2.4,0,2.6151e-15,1.3323e-18,2.1448e-13,8.182e-16,-7.3785e-30
2.4,0.0097319,-0.00014848,0.00026499,0.083652,0.029929,-0.00027927
2.4,0.038738,0.18785,0.018556,1.2875,0.49309,-0.62023
2.4,0.086455,0.7926,0.010418,1.5116,0.85473,-1.0201
2.4,0.15195,1.0876,-0.0057327,1.513,0.85068,-0.97346
2.4,0.23396,1.2835,-0.0065878,1.4413,0.85178,-0.828
2.4,0.33087,1.4376,-0.0016086,1.3806,0.82032,-0.76909
2.4,0.44081,1.5694,-0.00016014,1.2659,0.78898,-0.6653
2.4,0.56163,1.7048,-0.0015207,1.0929,0.71201,-0.53757
2.4,0.69098,1.8127,-0.0027109,0.94283,0.63551,-0.39803
2.4,0.82635,1.9114,-0.00019416,0.77203,0.55635,-0.22278
2.4,0.9651,1.9579,-0.0025394,0.66652,0.51817,-0.052866
2.4,1.1045,1.9446,-0.0026554,0.69743,0.54445,0.13574
2.4,1.2419,1.8764,-0.00061632,0.84299,0.58635,0.33339
2.4,1.3746,1.7695,-0.00412,1.0065,0.68222,0.46293
2.4,1.5,1.6457,0.0016624,1.172,0.74425,0.57895
2.4,1.6157,1.5094,-0.0011633,1.3334,0.80616,0.72842
2.4,1.7193,1.3736,-0.00084761,1.39,0.83337,0.80331
2.4,1.809,1.2093,-0.0081782,1.4714,0.84854,0.86405
2.4,1.8829,0.96409,0.0027679,1.5221,0.85344,1.0374
2.4,1.9397,0.59435,0.022876,1.9725,0.73145,1.1795
2.4,1.9781,-3.7043e-05,0.0010865,0.11634,0.11746,0.0040926
2.4,1.9976,-0.00016075,4.5652e-05,0.064156,0.0055231,3.0535e-05
2.5,0,2.5524e-15,1.1274e-19,2.1444e-13,7.9232e-16,-1.3949e-29
2.5,0.0097319,-0.00037476,6.2526e-05,0.067293,0.044817,-0.00039517
2.5,0.038738,0.052761,0.021663,1.1235,0.47556,-0.54004
2.5,0.086455,0.80628,-0.023276,1.5756,0.82142,-0.90243
2.5,0.15195,1.0916,-0.01043,1.5257,0.84585,-0.96998
2.5,0.23396,1.2883,-0.010059,1.4241,0.84397,-0.89783
2.5,0.33087,1.4448,-0.0013053,1.3474,0.83179,-0.82356
2.5,0.44081,1.5672,-0.00033537,1.2632,0.778,-0.67776
2.5,0.56163,1.7024,-0.0055889,1.0889,0.71106,-0.59246
2.5,0.69098,1.8171,-0.0013085,0.92354,0.63902,-0.38654
2.5,0.82635,1.9078,-0.001836,0.77203,0.54422,-0.20463
2.5,0.9651,1.955,0.00096155,0.67238,0.51386,-0.012068
2.5,1.1045,1.9445,-0.0012107,0.70434,0.52831,0.11171
2.5,1.2419,1.8731,0.00026675,0.84664,0.5904,0.27693
2.5,1.3746,1.7701,-0.0023208,0.9902,0.6769,0.50097
2.5,1.5,1.6441,-0.0012108,1.1652,0.74735,0.62196
2.5,1.6157,1.5142,0.00020841,1.3275,0.81579,0.78327
2.5,1.7193,1.3739,-0.0030081,1.4267,0.82432,0.9085
2.5,1.809,1.2085,-0.010225,1.4681,0.83951,0.93694
2.5,1.8829,0.97385,-0.016264,1.5437,0.88867,1.0674
2.5,1.9397,0.60407,-0.059361,2.012,0.82638,0.10664
2.5,1.9781,-0.00082735,0.0007223,0.14825,0.2128,-0.0024512
2.5,1.9976,-0.0002101,5.4932e-06,0.049912,0.0081299,3.9625e-05
2.6,0,2.5684e-15,-4.4758e-18,2.1437e-13,8.0132e-16,3.2782e-30
2.6,0.0097319,-0.00044326,-0.00016446,0.071888,0.025527,-0.00034314
2.6,0.038738,0.089357,0.0038424,0.73275,0.33291,-0.19153
2.6,0.086455,0.82524,0.0046467,1.6013,0.75004,-0.77329
2.6,0.15195,1.0981,-0.0058951,1.5181,0.87624,-1.0528
2.6,0.23396,1.2878,-0.01356,1.474,0.85126,-1.0233
2.6,0.33087,1.4434,-0.010654,1.3721,0.85005,-0.85284
2.6,0.44081,1.569,-0.0053831,1.262,0.79442,-0.73217
2.6,0.56163,1.6961,-0.0090968,1.115,0.74521,-0.65809
2.6,0.69098,1.8149,-0.0078733,0.93893,0.65515,-0.44884
2.6,0.82635,1.9092,-0.0022555,0.76925,0.55033,-0.20548
2.6,0.9651,1.9536,-0.00099257,0.68839,0.54582,-0.059325
2.6,1.1045,1.943,0.00026374,0.69408,0.53571,0.11539
2.6,1.2419,1.8728,-0.0044626,0.82242,0.58493,0.29785
2.6,1.3746,1.764,-0.0097787,1.0096,0.71159,0.57631
2.6,1.5,1.6356,-0.0058304,1.183,0.76864,0.69926
2.6,1.6157,1.514,-0.010759,1.3049,0.8066,0.80056
2.6,1.7193,1.378,-0.0076146,1.429,0.82876,0.92367
2.6,1.809,1.2073,-0.013232,1.4889,0.88445,1.0954
2.6,1.8829,0.98957,-0.0036408,1.5319,0.83642,0.99466
2.6,1.9397,0.61396,0.019041,2.08,0.65213,0.96148
2.6,1.9781,-0.00033487,-0.00058309,0.095796,0.087504,0.00083006
2.6,1.9976,-0.00034871,-2.6873e-05,0.056212,0.0046974,4.6435e-05
2.7,0,2.6008e-15,-9.5394e-19,2.1444e-13,7.9796e-16,-2.1495e-30
2.7,0.0097319,0.00088694,2.8468e-06,0.063882,0.022069,-0.00064342
2.7,0.038738,0.0017018,-0.0025941,0.29354,0.26874,-0.037025
2.7,0.086455,0.80266,-0.011883,1.5297,0.77216,-0.72646
2.7,0.15195,1.0876,-0.02208,1.536,0.85206,-0.93948
2.7,0.23396,1.2829,-0.016424,1.475,0.84478,-0.99265
2.7,0.33087,1.4399,-0.014928,1.3822,0.83182,-0.87313
2.7,0.44081,1.5677,-0.016328,1.2877,0.80197,-0.77396
2.7,0.56163,1.6919,-0.012387,1.1566,0.75324,-0.68868
2.7,0.69098,1.8171,-0.007012,0.95106,0.66033,-0.43383
2.7,0.82635,1.9121,-0.0044965,0.79477,0.57204,-0.24628
2.7,0.9651,1.9556,-0.0018008,0.67757,0.54739,-0.036308
2.7,1.1045,1.9422,-0.0015339,0.70728,0.55065,0.11786
2.7,1.2419,1.875,-0.0051777,0.85753,0.61373,0.37132
2.7,1.3746,1.7613,-0.013377,1.0467,0.70945,0.56266
2.7,1.5,1.6372,-0.014817,1.228,0.79666,0.73164
2.7,1.6157,1.508,-0.013834,1.3302,0.80261,0.8408
2.7,1.7193,1.3796,-0.016776,1.4429,0.86097,0.96463
2.7,1.809,1.2009,-0.017087,1.4859,0.86278,0.95007
2.7,1.8829,0.98208,-0.016763,1.4831,0.83152,0.8271
2.7,1.9397,0.54365,-0.030271,1.9032,0.66088,0.54727
2.7,1.9781,0.0013568,-9.8174e-06,0.093111,0.069649,0.0031123
2.7,1.9976,0.00069583,5.3181e-06,0.049649,0.0040868,8.5232e-05
2.8,0,2.631e-15,8.1619e-18,2.1416e-13,7.9144e-16,-7.4641e-30
2.8,0.0097319,0.00041841,-0.00012919,0.060561,0.019707,-0.00019585
2.8,0.038738,0.0011409,-0.00058433,0.26815,0.12434,-0.013002
2.8,0.086455,0.79747,-0.018934,1.5127,0.76086,-0.7058
2.8,0.15195,1.0896,-0.023885,1.505,0.84782,-0.89753
2.8,0.23396,1.2944,-0.01434,1.461,0.85609,-1.0016
2.8,0.33087,1.4429,-0.022959,1.4142,0.83627,-0.94487
2.8,0.44081,1.5609,-0.017114,1.3038,0.83054,-0.91882
2.8,0.56163,1.6911,-0.0091355,1.1647,0.73584,-0.63795
2.8,0.69098,1.816,-0.0047176,1.0109,0.66931,-0.50957
2.8,0.82635,1.9122,-0.00015643,0.78831,0.56334,-0.24591
2.8,0.9651,1.9569,-0.00020614,0.66739,0.52693,-0.037746
2.8,1.1045,1.9432,-0.0014704,0.69418,0.5347,0.12163
2.8,1.2419,1.8726,-0.0019937,0.87872,0.61105,0.3376
2.8,1.3746,1.7629,-0.010672,1.058,0.69957,0.57964
2.8,1.5,1.6371,-0.014842,1.2201,0.7633,0.71618
2.8,1.6157,1.5079,-0.022196,1.3643,0.83756,0.93579
2.8,1.7193,1.3721,-0.019338,1.4457,0.8642,1.001
2.8,1.809,1.2116,-0.019532,1.5019,0.87043,0.91262
2.8,1.8829,0.98045,-0.019708,1.4722,0.8425,0.84094
2.8,1.9397,0.56357,-0.026501,1.8712,0.59342,0.20927
2.8,1.9781,0.00056019,-0.00027448,0.07798,0.059655,0.0013479
2.8,1.9976,0.0003232,-1.4278e-05,0.047753,0.0036618,2.6448e-05
2.9,0,2.6116e-15,5.2613e-18,2.1419e-13,8.0672e-16,-1.1423e-29
2.9,0.0097319,0.00026619,-0.00014438,0.054774,0.015887,4.4652e-05
2.9,0.038738,0.00091983,-0.00078141,0.25673,0.12941,-0.0067316
2.9,0.086455,0.83668,-0.018443,1.5822,0.735,-0.46727
2.9,0.15195,1.1032,-0.011021,1.4573,0.87589,-0.87711
2.9,0.23396,1.2859,-0.017205,1.4678,0.8433,-0.92725
2.9,0.33087,1.4354,-0.015733,1.4096,0.81424,-0.92599
2.9,0.44081,1.5713,-0.01498,1.2441,0.79523,-0.76305
2.9,0.56163,1.6949,-0.0092234,1.1574,0.73932,-0.61214
2.9,0.69098,1.8165,-0.004313,0.98038,0.66791,-0.44558
2.9,0.82635,1.9137,-0.00067238,0.78341,0.59312,-0.25167
2.9,0.9651,1.9614,-0.00032902,0.64514,0.508,-0.059724
2.9,1.1045,1.9435,-0.0020988,0.70494,0.53478,0.15131
2.9,1.2419,1.8753,-0.0038216,0.88452,0.61981,0.33211
2.9,1.3746,1.7626,-0.0066372,1.0753,0.70718,0.57663
2.9,1.5,1.638,-0.013038,1.2,0.76778,0.70384
2.9,1.6157,1.5139,-0.018225,1.3423,0.81157,0.86238
2.9,1.7193,1.3754,-0.016992,1.4528,0.83961,0.9417
2.9,1.809,1.214,-0.017657,1.4623,0.86135,0.90417
2.9,1.8829,0.99891,-0.017045,1.448,0.86131,0.79684
2.9,1.9397,0.37601,-0.012543,1.7174,0.46823,0.341
2.9,1.9781,0.00042892,-0.00028588,0.072074,0.046286,-0.00064328
2.9,1.9976,0.00019655,-1.9236e-05,0.043247,0.0030023,-5.363e-06
3,0,2.6204e-15,4.4838e-18,2.1383e-13,7.8514e-16,2.443e-29
3,0.0097319,-7.0997e-05,7.0418e-05,0.057075,0.015329,5.6273e-05
3,0.038738,-0.00018396,0.00040828,0.246,0.097845,-0.0015503
3,0.086455,0.75589,-0.011946,1.5555,0.72503,-0.83289
3,0.15195,1.095,-0.013059,1.4552,0.85468,-0.8909
3,0.23396,1.2893,-0.0095118,1.4858,0.83383,-0.86492
3,0.33087,1.4424,-0.010258,1.3756,0.82458,-0.82298
3,0.44081,1.5748,-0.013376,1.2603,0.78986,-0.75522
3,0.56163,1.6966,-0.010856,1.1634,0.74567,-0.67654
3,0.69098,1.8165,-0.0058867,0.97771,0.66991,-0.41121
3,0.82635,1.9091,-0.0063009,0.78864,0.5864,-0.26902
3,0.9651,1.9622,0.00068367,0.64909,0.54747,-0.045489
3,1.1045,1.9441,-0.0024799,0.69272,0.56128,0.15775
3,1.2419,1.8716,-0.0064804,0.89204,0.61473,0.36422
3,1.3746,1.7623,-0.0065007,1.0483,0.69824,0.48273
3,1.5,1.6454,-0.012696,1.1945,0.79422,0.69836
3,1.6157,1.518,-0.014699,1.3348,0.80796,0.78191
3,1.7193,1.3764,-0.011228,1.4342,0.81687,0.86489
3,1.809,1.219,-0.0090163,1.4763,0.86286,0.91804
3,1.8829,0.97919,-0.018435,1.4585,0.83862,0.95191
3,1.9397,0.35285,0.021519,1.5435,0.5045,0.53869
3,1.9781,-9.1539e-05,0.00029752,0.074016,0.044012,-8.2235e-05
3,1.9976,-5.3853e-05,1.8507e-05,0.044766,0.0028864,-8.6986e-06
3.1,0,2.6123e-15,-1.0469e-17,2.14e-13,8.0775e-16,6.9516e-30
3.1,0.0097319,-5.675e-05,1.8506e-05,0.047192,0.015091,-0.00018423
3.1,0.038738,0.00023578,3.2039e-05,0.23104,0.090038,-0.0047311
3.1,0.086455,0.70338,-0.063161,1.5725,0.79499,-0.67853
3.1,0.15195,1.0993,-0.01638,1.4429,0.85613,-0.77649
3.1,0.23396,1.2951,-0.0037723,1.4531,0.85933,-0.88163
3.1,0.33087,1.4392,-0.0083443,1.4078,0.82577,-0.80022
3.1,0.44081,1.5782,-0.0054381,1.2674,0.77468,-0.64423
3.1,0.56163,1.6977,-0.0075862,1.1525,0.73564,-0.65597
3.1,0.69098,1.8147,-0.0054412,0.93897,0.65249,-0.44456
3.1,0.82635,1.9109,-0.0044329,0.78651,0.58772,-0.27091
3.1,0.9651,1.9615,0.00056712,0.67288,0.5145,-0.023213
3.1,1.1045,1.9452,-0.00099054,0.71568,0.54805,0.17396
3.1,1.2419,1.8689,-0.00828,0.88706,0.62735,0.33319
3.1,1.3746,1.7633,-0.0061382,1.0461,0.68707,0.5474
3.1,1.5,1.6514,-0.0085131,1.1822,0.74457,0.62002
3.1,1.6157,1.517,-0.0051933,1.3276,0.78951,0.72569
3.1,1.7193,1.381,-0.0085489,1.3983,0.86139,0.87464
3.1,1.809,1.2108,-0.0061666,1.4336,0.88056,0.90551
3.1,1.8829,0.96864,-0.032685,1.4787,0.82726,0.80211
3.1,1.9397,-0.00052216,0.00037604,2.3145,0.27519,0.058428
3.1,1.9781,6.474e-06,0.00010459,0.058162,0.044577,0.00093762
3.1,1.9976,-3.1069e-05,8.3462e-06,0.037361,0.002818,2.7138e-05
3.2,0,2.6116e-15,8.5153e-19,2.139e-13,8.2502e-16,-6.8468e-30
3.2,0.0097319,2.6456e-06,1.9317e-05,0.062315,0.01751,-0.00054884
3.2,0.038738,-0.00070321,7.1045e-05,0.31374,0.16838,-0.027353
3.2,0.086455,0.51772,0.006422,2.2504,0.83987,-1.2206
3.2,0.15195,1.102,0.0047348,1.4767,0.80881,-0.79807
3.2,0.23396,1.2891,0.0045119,1.4219,0.86204,-0.8204
3.2,0.33087,1.4379,-0.0074131,1.3876,0.82688,-0.83939
3.2,0.44081,1.5823,-0.0042766,1.2783,0.75622,-0.72026
3.2,0.56163,1.7007,-0.0056666,1.1415,0.72916,-0.56434
3.2,0.69098,1.8135,-0.0048332,0.96934,0.66535,-0.44801
3.2,0.82635,1.9139,-0.0038094,0.79123,0.5938,-0.2369
3.2,0.9651,1.9622,0.0010167,0.69412,0.53002,-0.021678
3.2,1.1045,1.9457,0.00014542,0.72371,0.5514,0.14049
3.2,1.2419,1.8709,-0.0044102,0.87232,0.6254,0.35779
3.2,1.3746,1.7656,-0.0058586,1.0363,0.69696,0.51153
3.2,1.5,1.6481,-0.0033722,1.2137,0.75367,0.6648
3.2,1.6157,1.5202,-0.0067312,1.3307,0.78747,0.76998
3.2,1.7193,1.3761,-0.00060902,1.3922,0.83569,0.78057
3.2,1.809,1.2031,0.0017734,1.4796,0.84731,0.88019
3.2,1.8829,0.96652,0.0028055,1.6042,0.76902,0.8044
3.2,1.9397,0.093459,-0.040205,1.9496,0.7078,1.168
3.2,1.9781,-2.7986e-05,9.7702e-05,0.079385,0.058059,0.0027069
3.2,1.9976,-1.7021e-05,3.4554e-06,0.048821,0.0032359,7.747e-05
